match_id,nick_name,full_name,pos,team,xa,xg
987599,Wood,Chris Wood,Forward,BUR,0.02,0.13
987599,Lowton,Matthew Lowton,Defender,BUR,0.01,0.01
987599,Hendrick,Jeff Hendrick,Midfielder,BUR,0.10,0.11
987599,Taylor (Charlie),Charlie Taylor,Defender,BUR,0.00,0.00
987599,Bertrand,Ryan Bertrand,Defender,SOU,0.08,0.02
987599,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,0.00,0.00
987599,Cedric,Cedric Ricardo Alves Soares,Defender,SOU,0.00,0.00
987599,Gabbiadini,Manolo Gabbiadini,Forward,SOU,0.00,0.00
987599,Romeu,Oriol Romeu,Midfielder,SOU,0.02,0.03
987599,Austin (Charlie),Charlie Austin,Forward,SOU,0.01,0.03
987599,Redmond,Nathan Redmond,Midfielder,SOU,0.04,0.11
987599,Ings,Danny Ings,Forward,SOU,0.14,0.17
987599,Stephens (Jack),Jack Stephens,Defender,SOU,0.03,0.27
987599,Armstrong (Stuart),Stuart Armstrong,Midfielder,SOU,0.05,0.00
987599,Vestergaard,Jannik Vestergaard,Defender,SOU,0.01,0.06
987599,Elyounoussi,Mohammed Elyounoussi,Midfielder,SOU,0.26,0.20
987599,Lemina (Mario),Mario Lemina,Midfielder,SOU,0.01,0.19
987599,Hoedt,Wesley Hoedt,Defender,SOU,0.01,0.02
987600,Bruno,Bruno Saltor Grau,Defender,BHA,0.02,0.00
987600,Murray,Glenn Murray,Forward,BHA,0.00,0.05
987600,Stephens (Dale),Dale Stephens,Midfielder,BHA,0.01,0.06
987600,Bong,Gaëtan Bong,Defender,BHA,0.00,0.00
987600,Groß,Pascal Groß,Midfielder,BHA,0.07,0.00
987600,Duffy,Shane Duffy,Defender,BHA,0.00,0.00
987600,Pröpper,Davy Pröpper,Midfielder,BHA,0.01,0.04
987600,Dunk,Lewis Dunk,Defender,BHA,0.00,0.00
987600,Knockaert,Anthony Knockaert,Midfielder,BHA,0.01,0.03
987600,March,Solomon March,Midfielder,BHA,0.06,0.00
987600,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0.00,0.00
987600,Jahanbakhsh,Alireza Jahanbakhsh,Midfielder,BHA,0.02,0.00
987600,Bernardo,Bernardo Fernandes da Silva Junior,Defender,BHA,0.01,0.00
987600,Bissouma,Yves Bissouma,Midfielder,BHA,0.01,0.13
987600,Foster,Ben Foster,Goalkeeper,WAT,0.00,0.00
987600,Capoue,Etienne Capoue,Midfielder,WAT,0.04,0.11
987600,Holebas,José Holebas,Defender,WAT,0.22,0.07
987600,Cathcart,Craig Cathcart,Defender,WAT,0.01,0.00
987600,Deeney,Troy Deeney,Forward,WAT,0.15,0.33
987600,Janmaat,Daryl Janmaat,Defender,WAT,0.03,0.08
987600,Femenía,Francisco Femenía Far,Defender,WAT,0.00,0.00
987600,Pereyra,Roberto Pereyra,Midfielder,WAT,0.03,0.21
987600,Gray (Andre),Andre Gray,Forward,WAT,0.08,0.13
987600,Kabasele,Christian Kabasele,Defender,WAT,0.00,0.19
987600,Hughes (Will),Will Hughes,Midfielder,WAT,0.04,0.12
987600,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,0.06,0.00
987600,Sema,Ken Sema,Midfielder,WAT,0.01,0.00
987600,Isaac Success,Isaac Success Ajayi,Forward,WAT,0.05,0.00
987601,Jagielka,Phil Jagielka,Defender,EVE,0.00,0.00
987601,Baines,Leighton Baines,Defender,EVE,0.06,0.00
987601,Walcott,Theo Walcott,Midfielder,EVE,0.01,0.17
987601,Schneiderlin,Morgan Schneiderlin,Midfielder,EVE,0.01,0.00
987601,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0.00,0.00
987601,Coleman (Seamus),Seamus Coleman,Defender,EVE,0.01,0.05
987601,Tosun,Cenk Tosun,Forward,EVE,0.32,0.10
987601,Gueye,Idrissa Gueye,Midfielder,EVE,0.02,0.00
987601,Digne,Lucas Digne,Defender,EVE,0.00,0.00
987601,Keane,Michael Keane,Defender,EVE,0.00,0.09
987601,Pickford,Jordan Pickford,Goalkeeper,EVE,0.00,0.00
987601,Niasse,Oumar Niasse,Forward,EVE,0.00,0.00
987601,Holgate,Mason Holgate,Defender,EVE,0.00,0.00
987601,Richarlison,Richarlison de Andrade,Midfielder,EVE,0.21,0.58
987601,Moutinho,João Moutinho,Midfielder,WOL,0.03,0.03
987601,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0.00,0.00
987601,R Bennett,Ryan Bennett,Defender,WOL,0.15,0.00
987601,Doherty,Matt Doherty,Defender,WOL,0.05,0.00
987601,Boly,Willy Boly,Defender,WOL,0.06,0.00
987601,Coady,Conor Coady,Defender,WOL,0.00,0.00
987601,Raúl Jiménez,Raul Alonso Jimenez Rodriguez,Forward,WOL,0.11,0.67
987601,Jonny,Jonathan Castro Otto,Defender,WOL,0.03,0.03
987601,Léo Bonatini,Leonardo Bonatini Lohner Maia,Forward,WOL,0.00,0.00
987601,Hélder Costa,Helder Costa,Midfielder,WOL,0.00,0.06
987601,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0.16,0.18
987601,Diogo Jota,Diogo José Teixeira da Silva,Midfielder,WOL,0.02,0.02
987601,Rúben Vinagre,Rúben Gonçalo Silva Nascimento Vinagre,Defender,WOL,0.00,0.00
987601,Gibbs-White,Morgan Gibbs-White,Midfielder,WOL,0.00,0.00
987602,Murray,Glenn Murray,Forward,BHA,0.01,0.63
987602,Kayal,Beram Kayal,Midfielder,BHA,0.00,0.00
987602,Stephens (Dale),Dale Stephens,Midfielder,BHA,0.06,0.00
987602,Bong,Gaëtan Bong,Defender,BHA,0.00,0.00
987602,Balogun,Leon Balogun,Defender,BHA,0.00,0.00
987602,Groß,Pascal Groß,Midfielder,BHA,0.17,0.79
987602,Duffy,Shane Duffy,Defender,BHA,0.00,0.07
987602,Pröpper,Davy Pröpper,Midfielder,BHA,0.00,0.00
987602,Dunk,Lewis Dunk,Defender,BHA,0.00,0.00
987602,Knockaert,Anthony Knockaert,Midfielder,BHA,0.11,0.17
987602,Montoya,Martín Montoya,Defender,BHA,0.00,0.00
987602,Locadia,Jürgen Locadia,Forward,BHA,0.00,0.00
987602,March,Solomon March,Midfielder,BHA,0.37,0.00
987602,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0.00,0.00
987602,Young,Ashley Young,Defender,MUN,0.12,0.00
987602,Fellaini,Marouane Fellaini,Midfielder,MUN,0.01,0.00
987602,Mata,Juan Mata,Midfielder,MUN,0.01,0.00
987602,De Gea,David De Gea,Goalkeeper,MUN,0.00,0.00
987602,Lukaku,Romelu Lukaku,Forward,MUN,0.01,0.30
987602,Pogba,Paul Pogba,Midfielder,MUN,0.09,0.95
987602,Fred,Frederico Rodrigues de Paula Santos,Midfielder,MUN,0.04,0.02
987602,Shaw,Luke Shaw,Defender,MUN,0.02,0.05
987602,Lingard,Jesse Lingard,Midfielder,MUN,0.01,0.00
987602,Martial,Anthony Martial,Midfielder,MUN,0.01,0.06
987602,Pereira (Andreas),Andreas Pereira,Midfielder,MUN,0.01,0.00
987602,Rashford,Marcus Rashford,Forward,MUN,0.00,0.00
987602,Lindelof,Victor Nilsson-Lindelof,Defender,MUN,0.08,0.00
987602,Bailly,Eric Bailly,Defender,MUN,0.00,0.00
987603,Hart,Joe Hart,Goalkeeper,BUR,0.00,0.00
987603,Lennon,Aaron Lennon,Midfielder,BUR,0.01,0.00
987603,Tarkowski,James Tarkowski,Defender,BUR,0.01,0.19
987603,Cork,Jack Cork,Midfielder,BUR,0.01,0.04
987603,Vokes,Sam Vokes,Forward,BUR,0.18,0.04
987603,Ward (Stephen),Stephen Ward,Defender,BUR,0.02,0.00
987603,Barnes (Ashley),Ashley Barnes,Forward,BUR,0.00,0.00
987603,Mee,Ben Mee,Defender,BUR,0.01,0.14
987603,Westwood,Ashley Roy Westwood,Midfielder,BUR,0.03,0.03
987603,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0.27,0.06
987603,Wood,Chris Wood,Forward,BUR,0.01,0.04
987603,Lowton,Matthew Lowton,Defender,BUR,0.02,0.00
987603,Hendrick,Jeff Hendrick,Midfielder,BUR,0.01,0.05
987603,Taylor (Charlie),Charlie Taylor,Defender,BUR,0.00,0.00
987603,Foster,Ben Foster,Goalkeeper,WAT,0.00,0.00
987603,Capoue,Etienne Capoue,Midfielder,WAT,0.01,0.00
987603,Holebas,José Holebas,Defender,WAT,0.03,0.00
987603,Cathcart,Craig Cathcart,Defender,WAT,0.01,0.00
987603,Deeney,Troy Deeney,Forward,WAT,0.17,1.03
987603,Janmaat,Daryl Janmaat,Defender,WAT,0.02,0.00
987603,Femenía,Francisco Femenía Far,Defender,WAT,0.00,0.00
987603,Pereyra,Roberto Pereyra,Midfielder,WAT,0.15,0.00
987603,Gray (Andre),Andre Gray,Forward,WAT,0.02,0.39
987603,Kabasele,Christian Kabasele,Defender,WAT,0.00,0.00
987603,Hughes (Will),Will Hughes,Midfielder,WAT,0.04,0.06
987603,Doucouré,Abdoulaye Doucouré,Midfielder,WAT,0.35,0.00
987603,Sema,Ken Sema,Midfielder,WAT,0.00,0.04
987603,Isaac Success,Isaac Success Ajayi,Forward,WAT,0.00,0.00
987604,Sol Bamba,Souleymane Bamba,Defender,CAR,0.00,0.12
987604,Arter,Harry Arter,Midfielder,CAR,0.04,0.02
987604,Ecuele Manga,Bruno Ecuele Manga,Defender,CAR,0.01,0.00
987604,Hoilett,David Hoilett,Midfielder,CAR,0.01,0.09
987604,Morrison,Sean Morrison,Defender,CAR,0.01,0.00
987604,Bennett (Joe),Joe Bennett,Defender,CAR,0.13,0.00
987604,Mendez-Laing,Nathaniel Mendez-Laing,Midfielder,CAR,0.00,0.00
987604,Zohore,Kenneth Zohore,Forward,CAR,0.01,0.51
987604,Etheridge,Neil Etheridge,Goalkeeper,CAR,0.00,0.00
987604,DeCordova-Reid,Bobby DeCordova-Reid,Forward,CAR,0.00,0.00
987604,Ralls,Joe Ralls,Midfielder,CAR,0.36,0.03
987604,Josh Murphy,Josh Murphy,Midfielder,CAR,0.19,0.04
987604,Paterson,Callum Paterson,Midfielder,CAR,0.22,0.07
987604,Camarasa,Víctor Camarasa,Midfielder,CAR,0.01,0.03
987604,Diamé,Mohamed Diamé,Midfielder,NEW,0.00,0.06
987604,Shelvey,Jonjo Shelvey,Midfielder,NEW,0.18,0.08
987604,Ritchie,Matt Ritchie,Midfielder,NEW,0.00,0.00
987604,Clark,Ciaran Clark,Defender,NEW,0.00,0.00
987604,Joselu,Jose Luis Mato Sanmartín,Forward,NEW,0.05,0.15
987604,Dubravka,Martin Dubravka,Goalkeeper,NEW,0.00,0.00
987604,Lascelles,Jamaal Lascelles,Defender,NEW,0.00,0.06
987604,Dummett,Paul Dummett,Defender,NEW,0.00,0.00
987604,Manquillo,Javier Manquillo,Defender,NEW,0.00,0.00
987604,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,0.01,0.00
987604,Hayden,Isaac Hayden,Midfielder,NEW,0.00,0.00
987604,Kenedy,Robert Kenedy Nunes do Nascimento,Midfielder,NEW,0.00,0.94
987604,Ayoze Pérez,Ayoze Pérez Gutiérrez,Forward,NEW,0.00,0.32
987604,Muto,Yoshinori Muto,Forward,NEW,0.00,0.00
987605,Cech,Petr Cech,Goalkeeper,ARS,0.00,0.00
987605,Ozil,Mesut Ozil,Midfielder,ARS,0.02,0.11
987605,Monreal,Nacho Monreal,Defender,ARS,0.08,0.05
987605,Sokratis,Sokratis Papastathopoulos,Defender,ARS,0.00,0.00
987605,Ramsey,Aaron Ramsey,Midfielder,ARS,0.02,0.08
987605,Aubameyang,Pierre-Emerick Aubameyang,Forward,ARS,0.02,0.87
987605,Mkhitaryan,Henrikh Mkhitaryan,Midfielder,ARS,0.23,0.54
987605,Lacazette,Alexandre Lacazette,Forward,ARS,0.01,0.00
987605,Mustafi,Shkodran Mustafi,Defender,ARS,0.01,0.00
987605,Xhaka,Granit Xhaka,Midfielder,ARS,0.02,0.00
987605,Bellerín,Héctor Bellerín,Defender,ARS,0.45,0.00
987605,Iwobi,Alex Iwobi,Midfielder,ARS,0.42,0.70
987605,Torreira,Lucas Torreira,Midfielder,ARS,0.01,0.00
987605,Guendouzi,Matteo Guendouzi,Midfielder,ARS,0.10,0.04
987605,Luiz,David Luiz Moreira Marinho,Defender,CHE,0.12,0.10
987605,Azpilicueta,César Azpilicueta,Defender,CHE,0.21,0.00
987605,Hazard,Eden Hazard,Midfielder,CHE,0.46,0.08
987605,Giroud,Olivier Giroud,Forward,CHE,0.03,0.20
987605,Willian,Willian Borges Da Silva,Midfielder,CHE,0.22,0.00
987605,Pedro,Pedro Rodríguez Ledesma,Midfielder,CHE,0.07,0.50
987605,Alonso,Marcos Alonso,Defender,CHE,0.13,0.20
987605,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0.02,0.02
987605,Morata,Álvaro Morata,Forward,CHE,0.00,0.16
