match_id,nick_name,full_name,pos,team,bps
2444472,Adingra,Simon Adingra,Midfielder,BHA,27
2444472,Minteh,Yankuba Minteh,Midfielder,BHA,18
2444472,Tarkowski,James Tarkowski,Defender,EVE,-4
2444472,Young (Ashley),Ashley Young,Defender,EVE,-6
2444472,Gueye,Idrissa Gueye,Midfielder,EVE,6
2444472,Keane,Michael Keane,Defender,EVE,0
2444472,Pickford,Jordan Pickford,Goalkeeper,EVE,2
2444472,Doucouré,Abdoulaye Doucouré,Midfielder,EVE,2
2444472,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,5
2444472,Holgate,Mason Holgate,Defender,EVE,-1
2444472,Harrison (Jack),Jack Harrison,Midfielder,EVE,9
2444472,Mykolenko,Vitaliy Mykolenko,Defender,EVE,-5
2444472,McNeil,Dwight McNeil,Midfielder,EVE,8
2444472,Ndiaye,Iliman Ndiaye,Forward,EVE,3
2444472,Beto,Norberto Bercique Gomes Betuncal,Forward,EVE,2
2444472,Iroegbunam,Tim Iroegbunam,Midfielder,EVE,6
2444473,Morsy,Sam Morsy,Midfielder,IPS,14
2444473,Luongo,Massimo Luongo,Midfielder,IPS,8
2444473,Walton,Christian Walton,Goalkeeper,IPS,9
2444473,Burns,Wes Burns,Midfielder,IPS,-2
2444473,Harness,Marcus Harness,Midfielder,IPS,1
2444473,Szmodics,Sammie Szmodics,Midfielder,IPS,2
2444473,Tuanzebe,Axel Tuanzebe,Defender,IPS,1
2444473,Chaplin,Conor Chaplin,Midfielder,IPS,12
2444473,Woolfenden,Luke Woolfenden,Defender,IPS,7
2444473,Johnson (Ben),Ben Johnson,Defender,IPS,-5
2444473,Taylor (Jack),Jack Taylor,Midfielder,IPS,3
2444473,Greaves,Jacob Greaves,Defender,IPS,12
2444473,Davis,Leif Davis,Defender,IPS,-1
2444473,Ali Al Hamadi,Ali Ibrahim Karim Al Hamadi,Forward,IPS,2
2444473,Delap,Liam Delap,Forward,IPS,8
2444473,Hutchinson,Omari Hutchinson,Midfielder,IPS,9
2444473,van Dijk,Virgil van Dijk,Defender,LIV,24
2444473,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,28
2444473,Salah,Mohamed Salah,Midfielder,LIV,38
2444473,Robertson,Andrew Robertson,Defender,LIV,24
2444473,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,30
2444473,Diogo Jota,Diogo José Teixeira da Silva,Midfielder,LIV,24
2444473,Konaté,Ibrahima Konaté,Defender,LIV,12
2444473,Tsimikas,Konstantinos Tsimikas,Defender,LIV,3
2444473,Mac Allister,Alexis Mac Allister,Midfielder,LIV,7
2444473,Gakpo,Cody Gakpo,Forward,LIV,-1
2444473,Díaz,Luis Díaz,Midfielder,LIV,13
2444473,Szoboszlai,Dominik Szoboszlai,Midfielder,LIV,28
2444473,Gravenberch,Ryan Gravenberch,Midfielder,LIV,6
2444473,Quansah,Jarell Quansah,Defender,LIV,7
2444473,Bradley,Conor Bradley,Defender,LIV,3
2444474,Burn,Dan Burn,Defender,NEW,18
2444474,Pope,Nick Pope,Goalkeeper,NEW,27
2444474,Krafth,Emil Krafth,Defender,NEW,21
2444474,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,9
2444474,Schär,Fabian Schär,Defender,NEW,-8
2444474,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,11
2444474,Joelinton,Joelinton Cássio Apolinário de Lira,Midfielder,NEW,34
2444474,Barnes,Harvey Barnes,Midfielder,NEW,1
2444474,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,Midfielder,NEW,14
2444474,Isak,Alexander Isak,Forward,NEW,21
2444474,Gordon (Anthony),Anthony Gordon,Midfielder,NEW,12
2444474,Kelly,Lloyd Kelly,Defender,NEW,4
2444474,Livramento,Valentino Livramento,Defender,NEW,25
2444474,Lewis Hall,Lewis Hall,Defender,NEW,17
2444474,McCarthy,Alex McCarthy,Goalkeeper,SOU,2
2444474,Stephens,Jack Stephens,Defender,SOU,6
2444474,Armstrong (Adam),Adam Armstrong,Forward,SOU,3
2444474,Walker-Peters,Kyle Walker-Peters,Defender,SOU,8
2444474,Bednarek,Jan Bednarek,Defender,SOU,13
2444474,Aribo,Joe Aribo,Midfielder,SOU,18
2444474,Brereton,Ben Brereton,Midfielder,SOU,-2
2444474,Smallbone,William Smallbone,Midfielder,SOU,13
2444474,Sugawara,Yukinari Sugawara,Defender,SOU,5
2444474,Downes,Flynn Downes,Midfielder,SOU,12
2444474,Harwood-Bellis,Taylor Harwood-Bellis,Defender,SOU,6
2444474,Archer,Cameron Archer,Forward,SOU,4
2444474,Edozie (Samuel),Samuel Edozie,Midfielder,SOU,0
2444474,Dibling,Tyler Dibling,Midfielder,SOU,6
2444474,Amo-Ameyaw,Samuel Amo-Ameyaw,Midfielder,SOU,4
2444474,Alcaraz,Carlos Alcaraz,Midfielder,SOU,4
2444475,Smith,Adam Smith,Defender,BOU,6
2444475,Neto,Norberto Murara Neto,Goalkeeper,BOU,17
2444475,Cook,Lewis Cook,Midfielder,BOU,12
2444475,Christie,Ryan Christie,Midfielder,BOU,5
2444475,Billing,Philip Billing,Midfielder,BOU,1
2444475,Tavernier,Marcus Tavernier,Midfielder,BOU,14
2444475,Kluivert,Justin Kluivert,Midfielder,BOU,0
2444475,Sinisterra,Luis Sinisterra,Midfielder,BOU,6
2444475,Araujo,Julian Araujo,Defender,BOU,4
2444475,Semenyo,Antoine Semenyo,Midfielder,BOU,25
2444475,Zabarnyi,Illia Zabarnyi,Defender,BOU,8
2444475,Scott,Alex Scott,Midfielder,BOU,10
2444475,Jebbison,Daniel Jebbison,Forward,BOU,4
2444475,Dango Ouattara,Dango Ouattara,Midfielder,BOU,8
2444475,Kerkez,Milos Kerkez,Defender,BOU,5
2444475,Huijsen,Dean Huijsen,Defender,BOU,9
2444475,Wood (Chris),Chris Wood,Forward,NFO,30
2444475,Sels,Matz Sels,Goalkeeper,NFO,13
2444475,Boly,Willy Boly,Defender,NFO,10
2444475,Toffolo,Harry Toffolo,Defender,NFO,0
2444475,Aina,Ola Aina,Defender,NFO,4
2444475,Yates,Ryan Yates,Midfielder,NFO,28
2444475,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,NFO,13
2444475,Awoniyi,Taiwo Awoniyi,Forward,NFO,6
2444475,Sangaré,Ibrahim Sangaré,Midfielder,NFO,13
2444475,Williams (Neco),Neco Williams,Defender,NFO,9
2444475,Anderson,Elliot Anderson,Midfielder,NFO,4
2444475,Gibbs-White,Morgan Gibbs-White,Midfielder,NFO,7
2444475,Nicolás Domínguez,Nicolás Domínguez,Midfielder,NFO,3
2444475,Elanga,Anthony Elanga,Midfielder,NFO,11
2444475,Danilo,Danilo dos Santos de Oliveira,Midfielder,NFO,1
2444475,Murillo,Murillo Santiago Costa dos Santos,Defender,NFO,14
2444476,Martinez,Emiliano Martinez,Goalkeeper,AVL,11
2444476,Digne,Lucas Digne,Defender,AVL,14
2444476,McGinn,John McGinn,Midfielder,AVL,6
2444476,Tielemans,Youri Tielemans,Midfielder,AVL,33
2444476,Watkins,Ollie Watkins,Forward,AVL,3
2444476,Cash,Matthew Cash,Defender,AVL,7
2444476,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,10
2444476,Bailey,Leon Bailey,Midfielder,AVL,1
2444476,Ramsey (Jacob),Jacob Ramsey,Midfielder,AVL,18
2444476,Rogers,Morgan Rogers,Midfielder,AVL,14
2444476,Torres,Pau Torres,Defender,AVL,17
2444476,Maatsen,Ian Maatsen,Defender,AVL,5
2444476,Mvom Onana,Amadou Mvom Onana,Midfielder,AVL,38
2444476,Durán,Jhon Durán,Forward,AVL,30
2444476,Philogene-Bidace,Jaden Philogene-Bidace,Midfielder,AVL,1
2444476,Nedeljkovic,Kosta Nedeljkovic,Defender,AVL,6
2444476,Antonio,Michail Antonio,Forward,WHU,4
2444476,Areola,Alphonse Areola,Goalkeeper,WHU,5
2444476,Ings,Danny Ings,Forward,WHU,2
2444476,Füllkrug,Niclas Füllkrug,Forward,WHU,2
2444476,Ward-Prowse,James Ward-Prowse,Midfielder,WHU,3
2444476,Emerson,Emerson Palmieri dos Santos,Defender,WHU,5
2444476,Coufal,Vladimir Coufal,Defender,WHU,-1
2444476,Bowen,Jarrod Bowen,Midfielder,WHU,3
2444476,Rodríguez,Guido Rodríguez,Midfielder,WHU,15
2444476,Kilman,Max Kilman,Defender,WHU,9
2444476,Soucek,Tomas Soucek,Midfielder,WHU,8
2444476,Lucas Paquetá,Lucas Tolentino Coelho de Lima,Midfielder,WHU,21
2444476,Mavropanos,Konstantinos Mavropanos,Defender,WHU,13
2444476,Summerville,Crysencio Summerville,Midfielder,WHU,9
2444476,Kudus,Mohammed Kudus,Midfielder,WHU,10
2444476,Todibo,Jean-Clair Todibo,Defender,WHU,2
2444477,Mee (Ben),Ben Mee,Defender,BRE,3
2444477,Flekken,Mark Flekken,Goalkeeper,BRE,22
2444477,Norgaard,Christian Norgaard,Midfielder,BRE,15
2444477,Ajer,Kristoffer Ajer,Defender,BRE,4
2444477,Janelt,Vitaly Janelt,Midfielder,BRE,10
2444477,Jensen,Mathias Jensen,Midfielder,BRE,11
2444477,Wissa,Yoane Wissa,Forward,BRE,46
2444477,Roerslev,Mads Roerslev,Defender,BRE,4
2444477,Pinnock,Ethan Pinnock,Defender,BRE,3
2444477,Carvalho,Fabio Carvalho,Midfielder,BRE,5
2444477,Lewis-Potter,Keane Lewis-Potter,Midfielder,BRE,4
2444477,Onyeka,Frank Onyeka,Midfielder,BRE,2
2444477,Collins,Nathan Collins,Defender,BRE,23
2444477,Damsgaard,Mikkel Damsgaard,Midfielder,BRE,2
2444477,Mbeumo,Bryan Mbeumo,Midfielder,BRE,35
2444477,Schade,Kevin Schade,Midfielder,BRE,-3
2444477,Ayew,Jordan Ayew,Midfielder,CRY,-5
2444477,Hughes,Will Hughes,Midfielder,CRY,10
2444477,Lerma,Jefferson Lerma,Midfielder,CRY,7
2444477,Henderson,Dean Henderson,Goalkeeper,CRY,5
2444477,Andersen,Joachim Andersen,Defender,CRY,3
2444477,Edouard,Odsonne Edouard,Forward,CRY,1
2444477,Marc Guehi,Addji Keaninkin Marc-Israel Guehi,Defender,CRY,9
2444477,Kamada,Daichi Kamada,Midfielder,CRY,2
2444477,Mateta,Jean-Philippe Mateta,Forward,CRY,1
2444477,Ismaila Sarr,Ismaila Sarr,Midfielder,CRY,3
2444477,Eze,Eberechi Eze,Midfielder,CRY,14
2444477,Mitchell,Tyrick Mitchell,Defender,CRY,5
2444477,Muñoz,Daniel Muñoz,Defender,CRY,11
2444477,Richards (Chris),Chris Richards,Defender,CRY,1
2444477,Doucoure,Cheick Oumar Doucoure,Midfielder,CRY,4
2444477,Wharton,Adam Wharton,Midfielder,CRY,18
2444478,Cucurella,Marc Cucurella,Defender,CHE,16
2444478,Nkunku,Christopher Nkunku,Midfielder,CHE,6
2444478,Sanchez,Robert Sanchez,Goalkeeper,CHE,7
2444478,Dewsbury-Hall,Kiernan Dewsbury-Hall,Midfielder,CHE,4
2444478,Palmer (Cole),Cole Palmer,Midfielder,CHE,18
2444478,Neto,Pedro Neto,Midfielder,CHE,6
2444478,Fofana (Wesley),Wesley Fofana,Defender,CHE,3
2444478,Fernández,Enzo Fernández,Midfielder,CHE,16
2444478,Colwill,Levi Colwill,Defender,CHE,8
2444478,Gusto,Malo Gusto,Defender,CHE,0
2444478,Moises Caicedo,Moises Caicedo,Midfielder,CHE,12
2444478,Guiu,Marc Guiu,Forward,CHE,2
2444478,Lavia,Romeo Lavia,Midfielder,CHE,18
2444478,Jackson (Nicolas),Nicolas Jackson,Forward,CHE,3
2444478,Renato Veiga,Renato da Palma Veiga,Midfielder,CHE,2
2444478,De Bruyne,Kevin De Bruyne,Midfielder,MCI,13
2444478,Kovacic,Mateo Kovacic,Midfielder,MCI,36
2444478,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,30
2444478,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,26
2444478,Rúben Dias,Rúben Santos Gato Alves Dias,Defender,MCI,27
2444478,Foden,Phil Foden,Midfielder,MCI,6
2444478,Akanji,Manuel Akanji,Defender,MCI,28
2444478,Haaland,Erling Haaland,Forward,MCI,31
2444478,Doku,Jéremy Doku,Midfielder,MCI,14
2444478,Lewis (Rico),Rico Lewis,Defender,MCI,22
2444478,Gvardiol,Joško Gvardiol,Defender,MCI,30
2444478,Savinho,Sávio Moreira de Oliveira,Midfielder,MCI,8
2444479,Vestergaard,Jannik Vestergaard,Defender,LEI,6
2444479,DeCordova-Reid,Bobby DeCordova-Reid,Midfielder,LEI,2
2444479,Vardy,Jamie Vardy,Forward,LEI,33
2444479,Mavididi,Stephy Mavididi,Midfielder,LEI,3
2444479,Winks,Harry Winks,Midfielder,LEI,17
2444479,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,13
2444479,Faes,Wout Faes,Defender,LEI,7
2444479,Justin,James Justin,Defender,LEI,13
2444479,Soumaré,Boubakary Soumaré,Midfielder,LEI,3
2444479,McAteer,Kasey McAteer,Midfielder,LEI,3
2444479,Hermansen,Mads Hermansen,Goalkeeper,LEI,15
2444479,Kristiansen,Victor Kristiansen,Defender,LEI,9
2444479,Fatawu,Abdul Fatawu Issahaku,Midfielder,LEI,35
2444479,Buonanotte,Facundo Buonanotte,Midfielder,LEI,12
2444479,Son,Heung-Min Son,Midfielder,TOT,19
2444479,Solanke,Dominic Solanke,Forward,TOT,17
2444479,Werner,Timo Werner,Midfielder,TOT,3
2444479,Maddison,James Maddison,Midfielder,TOT,26
2444479,Vicario,Guglielmo Vicario,Goalkeeper,TOT,16
2444479,Bentancur,Rodrigo Bentancur,Midfielder,TOT,14
2444479,Richarlison,Richarlison de Andrade,Forward,TOT,-1
2444479,Romero,Cristian Romero,Defender,TOT,13
2444479,Spence,Djed Spence,Defender,TOT,3
2444479,Johnson (Brennan),Brennan Johnson,Midfielder,TOT,8
2444479,Porro,Pedro Porro,Defender,TOT,24
2444479,Kulusevski,Dejan Kulusevski,Midfielder,TOT,-1
2444479,Sarr (Pape),Pape Sarr,Midfielder,TOT,12
2444479,Destiny Udogie,Iyenoma Destiny Udogie,Defender,TOT,2
2444479,van de Ven,Micky van de Ven,Defender,TOT,12
2444479,Gray (Archie),Archie Gray,Midfielder,TOT,1
2444479,Bergvall,Lucas Bergvall,Midfielder,TOT,9
2444480,Smith,Adam Smith,Defender,BOU,3
2444480,Neto,Norberto Murara Neto,Goalkeeper,BOU,13
2444480,Cook,Lewis Cook,Midfielder,BOU,14
2444480,Christie,Ryan Christie,Midfielder,BOU,7
2444480,Tavernier,Marcus Tavernier,Midfielder,BOU,32
2444480,Senesi,Marcos Senesi,Defender,BOU,13
2444480,Kluivert,Justin Kluivert,Midfielder,BOU,1
2444480,Sinisterra,Luis Sinisterra,Midfielder,BOU,7
2444480,Araujo,Julian Araujo,Defender,BOU,4
2444480,Semenyo,Antoine Semenyo,Midfielder,BOU,20
2444480,Evanilson,Francisco Evanilson de Lima Barbosa,Forward,BOU,7
2444480,Zabarnyi,Illia Zabarnyi,Defender,BOU,11
2444480,Scott,Alex Scott,Midfielder,BOU,3
2444480,Jebbison,Daniel Jebbison,Forward,BOU,3
2444480,Dango Ouattara,Dango Ouattara,Midfielder,BOU,6
2444480,Kerkez,Milos Kerkez,Defender,BOU,4
2444480,Trippier,Kieran Trippier,Defender,NEW,4
2444480,Burn,Dan Burn,Defender,NEW,3
2444480,Pope,Nick Pope,Goalkeeper,NEW,15
2444480,Krafth,Emil Krafth,Defender,NEW,11
2444480,Murphy (Jacob),Jacob Murphy,Midfielder,NEW,3
2444480,Almirón,Miguel Almirón,Midfielder,NEW,3
2444480,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,16
2444480,Joelinton,Joelinton Cássio Apolinário de Lira,Midfielder,NEW,5
2444480,Willock,Joseph Willock,Midfielder,NEW,5
2444480,Barnes,Harvey Barnes,Midfielder,NEW,20
2444480,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,Midfielder,NEW,18
2444480,Isak,Alexander Isak,Forward,NEW,5
2444480,Gordon (Anthony),Anthony Gordon,Midfielder,NEW,38
2444480,Kelly,Lloyd Kelly,Defender,NEW,6
2444480,Livramento,Valentino Livramento,Defender,NEW,5
2444480,Lewis Hall,Lewis Hall,Defender,NEW,9
2444481,Trossard,Leandro Trossard,Midfielder,ARS,25
2444481,Raya Martin,David Raya Martin,Goalkeeper,ARS,27
2444481,Partey,Thomas Partey,Midfielder,ARS,27
2444481,Odegaard,Martin Odegaard,Midfielder,ARS,4
2444481,White (Ben),Ben White,Defender,ARS,23
2444481,Nelson (Reiss),Reiss Nelson,Midfielder,ARS,3
2444481,Rice,Declan Rice,Midfielder,ARS,18
2444481,Havertz,Kai Havertz,Forward,ARS,-2
2444481,Saka,Bukayo Saka,Midfielder,ARS,21
2444481,Gabriel Magalhães,Gabriel dos Santos Magalhães,Defender,ARS,25
2444481,Martinelli,Gabriel Teodoro Martinelli Silva,Midfielder,ARS,7
2444481,Jurriën Timber,Jurriën Timber,Defender,ARS,24
2444481,Saliba,William Saliba,Defender,ARS,24
2444481,Calafiori,Riccardo Calafiori,Defender,ARS,2
2444481,Barkley,Ross Barkley,Midfielder,AVL,2
2444481,Martinez,Emiliano Martinez,Goalkeeper,AVL,10
2444481,Digne,Lucas Digne,Defender,AVL,8
2444481,McGinn,John McGinn,Midfielder,AVL,9
2444481,Tielemans,Youri Tielemans,Midfielder,AVL,7
2444481,Watkins,Ollie Watkins,Forward,AVL,-1
2444481,Cash,Matthew Cash,Defender,AVL,3
2444481,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,7
2444481,Bailey,Leon Bailey,Midfielder,AVL,10
2444481,Ramsey (Jacob),Jacob Ramsey,Midfielder,AVL,7
2444481,Rogers,Morgan Rogers,Midfielder,AVL,16
2444481,Torres,Pau Torres,Defender,AVL,3
2444481,Maatsen,Ian Maatsen,Defender,AVL,0
2444481,Mvom Onana,Amadou Mvom Onana,Midfielder,AVL,1
2444481,Durán,Jhon Durán,Forward,AVL,1
2444481,Nedeljkovic,Kosta Nedeljkovic,Defender,AVL,1
2444482,Milner,James Milner,Midfielder,BHA,10
2444482,Steele,Jason Steele,Goalkeeper,BHA,15
2444482,Welbeck,Danny Welbeck,Forward,BHA,38
2444482,Dunk,Lewis Dunk,Defender,BHA,11
2444482,Veltman,Joël Veltman,Defender,BHA,16
2444482,Gilmour,Billy Gilmour,Midfielder,BHA,17
2444482,Mitoma,Kaoru Mitoma,Midfielder,BHA,20
2444482,Rutter,Georginio Rutter,Midfielder,BHA,4
2444482,van Hecke,Jan-Paul van Hecke,Defender,BHA,7
2444482,Enciso,Julio Enciso,Midfielder,BHA,2
2444482,João Pedro,João Pedro Junqueira de Jesus,Forward,BHA,36
2444482,Ayari,Yasin Ayari,Midfielder,BHA,3
2444482,Hinshelwood,Jack Hinshelwood,Midfielder,BHA,13
2444482,Baleba,Carlos Baleba,Midfielder,BHA,8
2444482,Adingra,Simon Adingra,Midfielder,BHA,14
2444482,Minteh,Yankuba Minteh,Midfielder,BHA,4
2444482,Casemiro,Carlos Henrique Jose Francisco Venancio,Midfielder,MUN,13
2444482,Maguire,Harry Maguire,Defender,MUN,12
2444482,Bruno Fernandes,Bruno Miguel Borges Fernandes,Midfielder,MUN,15
2444482,Rashford,Marcus Rashford,Midfielder,MUN,3
2444482,Mount,Mason Mount,Midfielder,MUN,3
2444482,McTominay,Scott McTominay,Midfielder,MUN,1
2444482,Onana,André Onana,Goalkeeper,MUN,14
2444482,de Ligt,Matthijs de Ligt,Defender,MUN,1
2444482,Dalot,José Diogo Dalot Teixeira,Defender,MUN,18
2444482,Martínez,Lisandro Martínez,Defender,MUN,8
2444482,Mazraoui,Noussair Mazraoui,Defender,MUN,11
2444482,Zirkzee,Joshua Zirkzee,Forward,MUN,5
2444482,Antony,Antony Matheus dos Santos,Midfielder,MUN,3
2444482,Garnacho,Alejandro Garnacho Ferreyra,Midfielder,MUN,1
2444482,Amad Diallo,Amad Diallo Traore,Midfielder,MUN,19
2444482,Mainoo,Kobbie Mainoo,Midfielder,MUN,18
2444483,Schlupp,Jeffrey Schlupp,Midfielder,CRY,3
2444483,Lerma,Jefferson Lerma,Midfielder,CRY,5
2444483,Henderson,Dean Henderson,Goalkeeper,CRY,1
2444483,Edouard,Odsonne Edouard,Forward,CRY,2
2444483,Marc Guehi,Addji Keaninkin Marc-Israel Guehi,Defender,CRY,6
2444483,Kamada,Daichi Kamada,Midfielder,CRY,7
2444483,Mateta,Jean-Philippe Mateta,Forward,CRY,5
2444483,Ismaila Sarr,Ismaila Sarr,Midfielder,CRY,6
2444483,Eze,Eberechi Eze,Midfielder,CRY,14
2444483,Mitchell,Tyrick Mitchell,Defender,CRY,7
2444483,Muñoz,Daniel Muñoz,Defender,CRY,9
2444483,Richards (Chris),Chris Richards,Defender,CRY,1
2444483,Wharton,Adam Wharton,Midfielder,CRY,16
2444483,Riad,Chadi Riad,Defender,CRY,3
2444483,Cresswell,Aaron Cresswell,Defender,WHU,3
2444483,Antonio,Michail Antonio,Forward,WHU,-2
2444483,Areola,Alphonse Areola,Goalkeeper,WHU,24
2444483,Füllkrug,Niclas Füllkrug,Forward,WHU,-1
2444483,Emerson,Emerson Palmieri dos Santos,Defender,WHU,27
2444483,Coufal,Vladimir Coufal,Defender,WHU,16
2444483,Bowen,Jarrod Bowen,Midfielder,WHU,26
2444483,Rodríguez,Guido Rodríguez,Midfielder,WHU,11
2444483,Álvarez (Edson),Edson Álvarez,Midfielder,WHU,2
2444483,Kilman,Max Kilman,Defender,WHU,39
2444483,Wan-Bissaka,Aaron Wan-Bissaka,Defender,WHU,4
2444483,Soucek,Tomas Soucek,Midfielder,WHU,28
2444483,Lucas Paquetá,Lucas Tolentino Coelho de Lima,Midfielder,WHU,13
2444483,Mavropanos,Konstantinos Mavropanos,Defender,WHU,30
2444483,Kudus,Mohammed Kudus,Midfielder,WHU,8
2444483,Todibo,Jean-Clair Todibo,Defender,WHU,3
2444484,Cairney,Tom Cairney,Midfielder,FUL,-1
2444484,Leno,Bernd Leno,Goalkeeper,FUL,14
2444484,Raúl Jiménez,Raul Alonso Jimenez Rodriguez,Forward,FUL,2
2444484,Iwobi,Alex Iwobi,Midfielder,FUL,30
2444484,Reed,Harrison Reed,Midfielder,FUL,2
2444484,Wilson (Harry),Harry Wilson,Midfielder,FUL,0
2444484,Pereira,Andreas Pereira,Midfielder,FUL,21
2444484,Traoré (Adama),Adama Traoré,Midfielder,FUL,26
2444484,Tete,Kenny Tete,Defender,FUL,-1
2444484,Robinson (Antonee),Antonee Robinson,Defender,FUL,31
2444484,Smith-Rowe,Emile Smith-Rowe,Midfielder,FUL,31
