match_id,nick_name,full_name,pos,team,saves,pen_saves
2367627,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367628,Radu,Ionut Radu,Goalkeeper,BOU,3,0
2367628,Trafford,James Trafford,Goalkeeper,BUR,4,0
2367629,Raya Martin,David Raya Martin,Goalkeeper,ARS,0,0
2367629,Foderingham,Wes Foderingham,Goalkeeper,SHU,2,0
2367630,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2367630,Kaminski,Thomas Kaminski,Goalkeeper,LUT,4,0
2367631,Steele,Jason Steele,Goalkeeper,BHA,4,0
2367631,Leno,Bernd Leno,Goalkeeper,FUL,5,0
2367632,Flekken,Mark Flekken,Goalkeeper,BRE,2,0
2367632,Sanchez,Robert Sanchez,Goalkeeper,CHE,3,0
2367633,Johnstone,Sam Johnstone,Goalkeeper,CRY,0,0
2367633,Vicario,Guglielmo Vicario,Goalkeeper,TOT,2,0
2367634,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2367634,Turner,Matt Turner,Goalkeeper,NFO,5,0
2367635,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,3,0
2367635,Onana,André Onana,Goalkeeper,MUN,8,0
2367636,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2367636,Areola,Alphonse Areola,Goalkeeper,WHU,3,0
2367637,Pope,Nick Pope,Goalkeeper,NEW,4,0
2367637,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,0
2367638,Flekken,Mark Flekken,Goalkeeper,BRE,0,0
2367638,Strakosha,Thomas Strakosha,Goalkeeper,BRE,0,0
2367638,Areola,Alphonse Areola,Goalkeeper,WHU,2,0
2367639,Trafford,James Trafford,Goalkeeper,BUR,1,0
2367639,Johnstone,Sam Johnstone,Goalkeeper,CRY,5,0
2367640,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,3,0
2367640,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2367641,Leno,Bernd Leno,Goalkeeper,FUL,4,0
2367641,Onana,André Onana,Goalkeeper,MUN,2,0
2367642,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2367642,Kaminski,Thomas Kaminski,Goalkeeper,LUT,5,0
2367643,Radu,Ionut Radu,Goalkeeper,BOU,2,0
2367643,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2367644,Raya Martin,David Raya Martin,Goalkeeper,ARS,0,0
2367644,Pope,Nick Pope,Goalkeeper,NEW,1,0
2367645,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2367645,Vlachodimos,Odisseas Vlachodimos,Goalkeeper,NFO,3,0
2367646,Foderingham,Wes Foderingham,Goalkeeper,SHU,2,0
2367646,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,0,0
2367647,Sanchez,Robert Sanchez,Goalkeeper,CHE,4,0
2367647,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367648,Neto,Norberto Murara Neto,Goalkeeper,BOU,5,0
2367648,Pope,Nick Pope,Goalkeeper,NEW,8,0
2367649,Raya Martin,David Raya Martin,Goalkeeper,ARS,4,0
2367649,Trafford,James Trafford,Goalkeeper,BUR,3,0
2367650,Martinez,Emiliano Martinez,Goalkeeper,AVL,4,0
2367650,Leno,Bernd Leno,Goalkeeper,FUL,4,0
2367651,Steele,Jason Steele,Goalkeeper,BHA,1,0
2367651,Foderingham,Wes Foderingham,Goalkeeper,SHU,5,0
2367652,Sanchez,Robert Sanchez,Goalkeeper,CHE,6,0
2367652,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,5,0
2367653,Johnstone,Sam Johnstone,Goalkeeper,CRY,1,0
2367653,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
2367654,Flekken,Mark Flekken,Goalkeeper,BRE,8,0
2367654,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,0
2367655,Kaminski,Thomas Kaminski,Goalkeeper,LUT,3,0
2367655,Onana,André Onana,Goalkeeper,MUN,4,0
2367656,Vlachodimos,Odisseas Vlachodimos,Goalkeeper,NFO,3,0
2367656,Areola,Alphonse Areola,Goalkeeper,WHU,3,0
2367657,Vicario,Guglielmo Vicario,Goalkeeper,TOT,2,0
2367657,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2367658,Ramsdale,Aaron Ramsdale,Goalkeeper,ARS,1,0
2367658,Flekken,Mark Flekken,Goalkeeper,BRE,3,0
2367659,Trafford,James Trafford,Goalkeeper,BUR,2,0
2367659,Areola,Alphonse Areola,Goalkeeper,WHU,4,0
2367660,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
2367660,Onana,André Onana,Goalkeeper,MUN,6,0
2367661,Leno,Bernd Leno,Goalkeeper,FUL,5,0
2367661,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2367662,Johnstone,Sam Johnstone,Goalkeeper,CRY,1,0
2367662,Kaminski,Thomas Kaminski,Goalkeeper,LUT,7,0
2367663,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2367663,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,3,0
2367664,Sanchez,Robert Sanchez,Goalkeeper,CHE,1,0
2367664,Pope,Nick Pope,Goalkeeper,NEW,3,0
2367665,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,3,0
2367665,Vlachodimos,Odisseas Vlachodimos,Goalkeeper,NFO,2,0
2367666,Neto,Norberto Murara Neto,Goalkeeper,BOU,1,0
2367666,Foderingham,Wes Foderingham,Goalkeeper,SHU,8,0
2367667,Martinez,Emiliano Martinez,Goalkeeper,AVL,6,0
2367667,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367668,Martinez,Emiliano Martinez,Goalkeeper,AVL,5,0
2367668,Neto,Norberto Murara Neto,Goalkeeper,BOU,2,0
2367669,Raya Martin,David Raya Martin,Goalkeeper,ARS,2,0
2367669,Bentley,Daniel Bentley,Goalkeeper,WOL,3,0
2367669,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2367670,Flekken,Mark Flekken,Goalkeeper,BRE,0,0
2367670,Kaminski,Thomas Kaminski,Goalkeeper,LUT,3,0
2367671,Trafford,James Trafford,Goalkeeper,BUR,3,0
2367671,Foderingham,Wes Foderingham,Goalkeeper,SHU,2,0
2367672,Steele,Jason Steele,Goalkeeper,BHA,2,0
2367672,Sanchez,Robert Sanchez,Goalkeeper,CHE,7,0
2367673,Leno,Bernd Leno,Goalkeeper,FUL,9,0
2367673,Kelleher,Caoimhin Kelleher,Goalkeeper,LIV,2,0
2367674,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2367674,Vicario,Guglielmo Vicario,Goalkeeper,TOT,2,0
2367675,Onana,André Onana,Goalkeeper,MUN,3,0
2367675,Dubravka,Martin Dubravka,Goalkeeper,NEW,0,0
2367675,Pope,Nick Pope,Goalkeeper,NEW,1,0
2367676,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2367676,Vlachodimos,Odisseas Vlachodimos,Goalkeeper,NFO,1,0
2367677,Johnstone,Sam Johnstone,Goalkeeper,CRY,2,0
2367677,Areola,Alphonse Areola,Goalkeeper,WHU,1,0
2367678,Martinez,Emiliano Martinez,Goalkeeper,AVL,2,0
2367678,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,6,0
2367679,Flekken,Mark Flekken,Goalkeeper,BRE,5,0
2367679,Steele,Jason Steele,Goalkeeper,BHA,0,0
2367680,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2367680,Johnstone,Sam Johnstone,Goalkeeper,CRY,2,0
2367681,Pickford,Jordan Pickford,Goalkeeper,EVE,3,0
2367681,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
2367682,Leno,Bernd Leno,Goalkeeper,FUL,1,0
2367682,Vlachodimos,Odisseas Vlachodimos,Goalkeeper,NFO,1,0
2367683,Raya Martin,David Raya Martin,Goalkeeper,ARS,1,0
2367683,Kaminski,Thomas Kaminski,Goalkeeper,LUT,6,0
2367684,Kelleher,Caoimhin Kelleher,Goalkeeper,LIV,1,0
2367684,Foderingham,Wes Foderingham,Goalkeeper,SHU,6,0
2367685,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367685,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,5,0
2367686,Trafford,James Trafford,Goalkeeper,BUR,3,0
2367686,Bentley,Daniel Bentley,Goalkeeper,WOL,3,0
2367687,Sanchez,Robert Sanchez,Goalkeeper,CHE,7,1
2367687,Onana,André Onana,Goalkeeper,MUN,2,0
2367688,Raya Martin,David Raya Martin,Goalkeeper,ARS,3,0
2367688,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2367689,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,2,0
2367689,Trafford,James Trafford,Goalkeeper,BUR,10,0
2367690,Johnstone,Sam Johnstone,Goalkeeper,CRY,0,0
2367690,Matthews,Remi Matthews,Goalkeeper,CRY,0,0
2367690,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,3,0
2367691,Sanchez,Robert Sanchez,Goalkeeper,CHE,3,0
2367691,Petrovic,Dorde Petrovic,Goalkeeper,CHE,0,0
2367691,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2367692,Leno,Bernd Leno,Goalkeeper,FUL,5,0
2367692,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2367693,Kaminski,Thomas Kaminski,Goalkeeper,LUT,4,0
2367693,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2367694,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2367694,Onana,André Onana,Goalkeeper,MUN,1,0
2367695,Flekken,Mark Flekken,Goalkeeper,BRE,3,0
2367695,Foderingham,Wes Foderingham,Goalkeeper,SHU,4,0
2367696,Dubravka,Martin Dubravka,Goalkeeper,NEW,7,0
2367696,Vicario,Guglielmo Vicario,Goalkeeper,TOT,2,0
2367697,Turner,Matt Turner,Goalkeeper,NFO,3,0
2367697,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,1,0
2367698,Neto,Norberto Murara Neto,Goalkeeper,BOU,1,0
2367698,Kaminski,Thomas Kaminski,Goalkeeper,LUT,5,0
2367699,Raya Martin,David Raya Martin,Goalkeeper,ARS,1,0
2367699,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,6,0
2367700,Martinez,Emiliano Martinez,Goalkeeper,AVL,2,0
2367700,Flekken,Mark Flekken,Goalkeeper,BRE,3,0
2367701,Trafford,James Trafford,Goalkeeper,BUR,4,0
2367701,Pickford,Jordan Pickford,Goalkeeper,EVE,2,0
2367702,Petrovic,Dorde Petrovic,Goalkeeper,CHE,1,0
2367702,Foderingham,Wes Foderingham,Goalkeeper,SHU,4,0
2367703,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
2367703,Onana,André Onana,Goalkeeper,MUN,8,0
2367704,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,7,0
2367704,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2367705,Leno,Bernd Leno,Goalkeeper,FUL,7,0
2367705,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
2367706,Turner,Matt Turner,Goalkeeper,NFO,4,0
2367706,Vicario,Guglielmo Vicario,Goalkeeper,TOT,1,0
2367707,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,3,0
2367707,Bentley,Daniel Bentley,Goalkeeper,WOL,1,0
2367708,Martinez,Emiliano Martinez,Goalkeeper,AVL,1,0
2367708,Foderingham,Wes Foderingham,Goalkeeper,SHU,3,0
2367709,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,2,0
2367709,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,5,0
2367710,Trafford,James Trafford,Goalkeeper,BUR,5,0
2367710,Leno,Bernd Leno,Goalkeeper,FUL,0,0
2367711,Raya Martin,David Raya Martin,Goalkeeper,ARS,2,0
2367711,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2367712,Kaminski,Thomas Kaminski,Goalkeeper,LUT,2,0
2367712,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
2367713,Flekken,Mark Flekken,Goalkeeper,BRE,10,0
2367713,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
2367714,Neto,Norberto Murara Neto,Goalkeeper,BOU,2,0
2367714,Turner,Matt Turner,Goalkeeper,NFO,3,0
2367715,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2367715,Vicario,Guglielmo Vicario,Goalkeeper,TOT,7,0
2367716,Onana,André Onana,Goalkeeper,MUN,3,0
2367716,Areola,Alphonse Areola,Goalkeeper,WHU,3,0
2367717,Petrovic,Dorde Petrovic,Goalkeeper,CHE,4,0
2367717,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2367718,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2367718,Leno,Bernd Leno,Goalkeeper,FUL,1,0
2367719,Raya Martin,David Raya Martin,Goalkeeper,ARS,1,1
2367719,Areola,Alphonse Areola,Goalkeeper,WHU,8,0
2367720,Flekken,Mark Flekken,Goalkeeper,BRE,1,0
2367720,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2367721,Steele,Jason Steele,Goalkeeper,BHA,1,0
2367721,Vicario,Guglielmo Vicario,Goalkeeper,TOT,5,0
2367722,Trafford,James Trafford,Goalkeeper,BUR,8,0
2367722,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0,0
2367723,Petrovic,Dorde Petrovic,Goalkeeper,CHE,4,0
2367723,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,1,0
2367724,Pickford,Jordan Pickford,Goalkeeper,EVE,6,0
2367724,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2367725,Martinez,Emiliano Martinez,Goalkeeper,AVL,4,0
2367725,Onana,André Onana,Goalkeeper,MUN,1,0
2367726,Dubravka,Martin Dubravka,Goalkeeper,NEW,3,0
2367726,Turner,Matt Turner,Goalkeeper,NFO,5,0
2367727,Kaminski,Thomas Kaminski,Goalkeeper,LUT,2,0
2367727,Foderingham,Wes Foderingham,Goalkeeper,SHU,3,0
2367728,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2367728,Trafford,James Trafford,Goalkeeper,BUR,4,0
2367729,Flekken,Mark Flekken,Goalkeeper,BRE,3,0
2367729,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,4,0
2367730,Raya Martin,David Raya Martin,Goalkeeper,ARS,2,0
2367730,Leno,Bernd Leno,Goalkeeper,FUL,2,0
2367731,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2367731,Dubravka,Martin Dubravka,Goalkeeper,NEW,10,1
2367732,Petrovic,Dorde Petrovic,Goalkeeper,CHE,4,0
2367732,Kaminski,Thomas Kaminski,Goalkeeper,LUT,5,0
2367733,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
2367733,Foderingham,Wes Foderingham,Goalkeeper,SHU,2,0
2367734,Onana,André Onana,Goalkeeper,MUN,0,0
2367734,Turner,Matt Turner,Goalkeeper,NFO,4,0
2367735,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2367735,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367736,Steele,Jason Steele,Goalkeeper,BHA,2,0
2367736,Areola,Alphonse Areola,Goalkeeper,WHU,8,0
2367737,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2367737,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,0,0
2367738,Neto,Norberto Murara Neto,Goalkeeper,BOU,3,0
2367738,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,1,0
2367739,Raya Martin,David Raya Martin,Goalkeeper,ARS,5,0
2367739,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,2,0
2367740,Flekken,Mark Flekken,Goalkeeper,BRE,1,0
2367740,Turner,Matt Turner,Goalkeeper,NFO,2,0
2367741,Steele,Jason Steele,Goalkeeper,BHA,3,0
2367741,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,3,0
2367742,Trafford,James Trafford,Goalkeeper,BUR,4,0
2367742,Kaminski,Thomas Kaminski,Goalkeeper,LUT,7,0
2367743,Petrovic,Dorde Petrovic,Goalkeeper,CHE,4,0
2367743,Leno,Bernd Leno,Goalkeeper,FUL,2,0
2367744,Martinez,Emiliano Martinez,Goalkeeper,AVL,2,0
2367744,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2367745,Onana,André Onana,Goalkeeper,MUN,3,0
2367745,Vicario,Guglielmo Vicario,Goalkeeper,TOT,0,0
2367746,Ortega Moreno,Stefan Ortega Moreno,Goalkeeper,MCI,3,0
2367746,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0,0
2367746,Dubravka,Martin Dubravka,Goalkeeper,NEW,8,0
2367747,Foderingham,Wes Foderingham,Goalkeeper,SHU,3,0
2367747,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0,0
2367747,Areola,Alphonse Areola,Goalkeeper,WHU,4,0
2367748,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2367748,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
2367749,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,3,0
2367749,Foderingham,Wes Foderingham,Goalkeeper,SHU,1,0
2367749,Grbic,Ivo Grbic,Goalkeeper,SHU,0,0
2367750,Pickford,Jordan Pickford,Goalkeeper,EVE,5,0
2367750,Leno,Bernd Leno,Goalkeeper,FUL,3,0
2367751,Steele,Jason Steele,Goalkeeper,BHA,4,0
2367751,Kaminski,Thomas Kaminski,Goalkeeper,LUT,2,0
2367752,Raya Martin,David Raya Martin,Goalkeeper,ARS,2,0
2367752,Turner,Matt Turner,Goalkeeper,NFO,2,0
2367753,Flekken,Mark Flekken,Goalkeeper,BRE,2,0
2367753,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367754,Neto,Norberto Murara Neto,Goalkeeper,BOU,2,0
2367754,Areola,Alphonse Areola,Goalkeeper,WHU,3,0
2367755,Onana,André Onana,Goalkeeper,MUN,3,0
2367755,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,5,0
2367756,Petrovic,Dorde Petrovic,Goalkeeper,CHE,9,0
2367756,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,2,0
2367757,Trafford,James Trafford,Goalkeeper,BUR,2,0
2367757,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,2,0
2367758,Neto,Norberto Murara Neto,Goalkeeper,BOU,5,0
2367758,Sels,Matz Sels,Goalkeeper,NFO,0,0
2367759,Raya Martin,David Raya Martin,Goalkeeper,ARS,1,0
2367759,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,4,0
2367760,Flekken,Mark Flekken,Goalkeeper,BRE,12,0
2367760,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2367761,Verbruggen,Bart Verbruggen,Goalkeeper,BHA,4,0
2367761,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,2,0
2367762,Trafford,James Trafford,Goalkeeper,BUR,5,0
2367762,Leno,Bernd Leno,Goalkeeper,FUL,2,0
2367763,Petrovic,Dorde Petrovic,Goalkeeper,CHE,4,0
2367763,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,2,0
2367764,Pickford,Jordan Pickford,Goalkeeper,EVE,4,0
2367764,Vicario,Guglielmo Vicario,Goalkeeper,TOT,3,0
2367765,Onana,André Onana,Goalkeeper,MUN,4,0
2367765,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0,0
2367765,Areola,Alphonse Areola,Goalkeeper,WHU,2,0
2367766,Kaminski,Thomas Kaminski,Goalkeeper,LUT,2,0
2367766,Dubravka,Martin Dubravka,Goalkeeper,NEW,4,0
2367767,Martinez,Emiliano Martinez,Goalkeeper,AVL,4,0
2367767,Foderingham,Wes Foderingham,Goalkeeper,SHU,4,0
2367768,Martinez,Emiliano Martinez,Goalkeeper,AVL,3,0
2367768,Onana,André Onana,Goalkeeper,MUN,8,0
2367769,Petrovic,Dorde Petrovic,Goalkeeper,CHE,3,0
2367769,Henderson (Dean),Dean Henderson,Goalkeeper,CRY,2,0
2367770,Neto,Norberto Murara Neto,Goalkeeper,BOU,4,0
2367770,Leno,Bernd Leno,Goalkeeper,FUL,4,0
2367771,Trafford,James Trafford,Goalkeeper,BUR,7,0
2367771,Kelleher,Caoimhin Kelleher,Goalkeeper,LIV,3,0
2367772,Kaminski,Thomas Kaminski,Goalkeeper,LUT,0,0
2367772,Foderingham,Wes Foderingham,Goalkeeper,SHU,4,0
2367773,Pickford,Jordan Pickford,Goalkeeper,EVE,1,0
2367773,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,1,0
2367774,Dubravka,Martin Dubravka,Goalkeeper,NEW,1,0
2367774,Sels,Matz Sels,Goalkeeper,NFO,2,0
2367775,Steele,Jason Steele,Goalkeeper,BHA,4,0
2367775,Vicario,Guglielmo Vicario,Goalkeeper,TOT,2,0
2367776,Raya Martin,David Raya Martin,Goalkeeper,ARS,1,0
2367776,Areola,Alphonse Areola,Goalkeeper,WHU,6,0
2367777,Flekken,Mark Flekken,Goalkeeper,BRE,5,0
2367777,José Sá,José Pedro Malheiro de Sá,Goalkeeper,WOL,4,0
2367778,Flekken,Mark Flekken,Goalkeeper,BRE,4,0
