match_id,date,team,goals,xg,goals_c,xg_c
919182,3rd Mar 2018,WBA,0,1.07,1,1.29
919183,11th Mar 2018,BOU,1,1.2,4,2.41
919183,11th Mar 2018,TOT,4,2.41,1,1.2
919184,11th Mar 2018,ARS,3,2.21,0,1.43
919184,11th Mar 2018,WAT,0,1.43,3,2.21
919185,10th Mar 2018,CHE,2,3.2,1,1.06
919185,10th Mar 2018,CRY,1,1.06,2,3.2
919186,10th Mar 2018,BHA,0,0.34,2,1.5
919186,10th Mar 2018,EVE,2,1.5,0,0.34
919187,10th Mar 2018,HUD,0,1.43,0,0.0
919187,10th Mar 2018,SWA,0,0.0,0,1.43
919188,10th Mar 2018,LIV,1,0.73,2,0.77
919188,10th Mar 2018,MUN,2,0.77,1,0.73
