match_id,date,team,goals,xg,goals_c,xg_c
918928,9th Sep 2017,LIV,0,0.70,5,2.38
918928,9th Sep 2017,MCI,5,2.38,0,0.70
918929,9th Sep 2017,SOU,0,0.34,2,0.72
918929,9th Sep 2017,WAT,2,0.72,0,0.34
918930,9th Sep 2017,MUN,2,2.19,2,1.23
918930,9th Sep 2017,STK,2,1.23,2,2.19
918931,10th Sep 2017,NEW,1,0.96,0,1.20
918931,10th Sep 2017,SWA,0,1.20,1,0.96
918932,11th Sep 2017,HUD,0,0.36,2,1.87
918932,11th Sep 2017,WHU,2,1.87,0,0.36
918933,15th Sep 2017,BOU,2,1.23,1,0.92
918933,15th Sep 2017,BHA,1,0.92,2,1.23
918934,17th Sep 2017,ARS,0,1.44,0,0.81
918934,17th Sep 2017,CHE,0,0.81,0,1.44
918935,16th Sep 2017,CRY,0,2.41,1,0.98
918935,16th Sep 2017,SOU,1,0.98,0,2.41
918936,16th Sep 2017,HUD,1,0.69,1,1.36
918936,16th Sep 2017,LEI,1,1.36,1,0.69
918937,16th Sep 2017,BUR,1,0.23,1,2.26
918937,16th Sep 2017,LIV,1,2.26,1,0.23
918938,17th Sep 2017,EVE,0,1.14,4,3.07
918938,17th Sep 2017,MUN,4,3.07,0,1.14
918939,16th Sep 2017,NEW,2,1.98,1,0.70
918939,16th Sep 2017,STK,1,0.70,2,1.98
918940,16th Sep 2017,SWA,0,0.20,0,1.12
918940,16th Sep 2017,TOT,0,1.12,0,0.20
918941,16th Sep 2017,MCI,6,3.35,0,0.51
918941,16th Sep 2017,WAT,0,0.51,6,3.35
918942,16th Sep 2017,WBA,0,0.72,0,0.33
918942,16th Sep 2017,WHU,0,0.33,0,0.72
918943,25th Sep 2017,ARS,2,2.17,0,0.86
918943,25th Sep 2017,WBA,0,0.86,2,2.17
918944,24th Sep 2017,BHA,1,1.01,0,1.49
918944,24th Sep 2017,NEW,0,1.49,1,1.01
918945,23rd Sep 2017,BUR,0,0.34,0,0.34
918945,23rd Sep 2017,HUD,0,0.34,0,0.34
918946,23rd Sep 2017,BOU,1,0.35,2,2.05
918946,23rd Sep 2017,EVE,2,2.05,1,0.35
918947,23rd Sep 2017,LEI,2,2.96,3,1.71
918947,23rd Sep 2017,LIV,3,1.71,2,2.96
918948,23rd Sep 2017,CRY,0,0.63,5,4.86
918948,23rd Sep 2017,MCI,5,4.86,0,0.63
918949,23rd Sep 2017,MUN,1,1.15,0,1.09
918949,23rd Sep 2017,SOU,0,1.09,1,1.15
918950,23rd Sep 2017,CHE,4,1.38,0,0.85
918950,23rd Sep 2017,STK,0,0.85,4,1.38
918951,23rd Sep 2017,SWA,1,1.95,2,1.18
918951,23rd Sep 2017,WAT,2,1.18,1,1.95
918952,23rd Sep 2017,TOT,3,1.22,2,0.58
918952,23rd Sep 2017,WHU,2,0.58,3,1.22
918953,30th Sep 2017,BOU,0,1.41,0,0.62
918953,30th Sep 2017,LEI,0,0.62,0,1.41
918954,1st Oct 2017,ARS,2,2.45,0,0.40
918954,1st Oct 2017,BHA,0,0.40,2,2.45
918955,30th Sep 2017,CHE,0,0.54,1,0.92
918955,30th Sep 2017,MCI,1,0.92,0,0.54
918956,1st Oct 2017,BUR,1,0.42,0,1.08
918956,1st Oct 2017,EVE,0,1.08,1,0.42
918957,30th Sep 2017,HUD,0,0.23,4,1.54
918957,30th Sep 2017,TOT,4,1.54,0,0.23
918958,30th Sep 2017,CRY,0,0.36,4,2.88
918958,30th Sep 2017,MUN,4,2.88,0,0.36
918959,1st Oct 2017,LIV,1,1.37,1,0.33
918959,1st Oct 2017,NEW,1,0.33,1,1.37
918960,30th Sep 2017,SOU,1,1.40,2,2.43
918960,30th Sep 2017,STK,2,2.43,1,1.40
918961,30th Sep 2017,WAT,2,1.52,2,1.95
918961,30th Sep 2017,WBA,2,1.95,2,1.52
918962,30th Sep 2017,SWA,0,0.22,1,0.74
918962,30th Sep 2017,WHU,1,0.74,0,0.22
918963,15th Oct 2017,BHA,1,1.07,1,1.49
918963,15th Oct 2017,EVE,1,1.49,1,1.07
918964,14th Oct 2017,BUR,1,1.16,1,0.89
918964,14th Oct 2017,WHU,1,0.89,1,1.16
918965,14th Oct 2017,CHE,1,0.76,2,1.70
918965,14th Oct 2017,CRY,2,1.70,1,0.76
918966,16th Oct 2017,LEI,1,1.32,1,0.21
918966,16th Oct 2017,WBA,1,0.21,1,1.32
918967,14th Oct 2017,LIV,0,1.56,0,0.22
918967,14th Oct 2017,MUN,0,0.22,0,1.56
918968,14th Oct 2017,MCI,7,3.84,2,0.54
918968,14th Oct 2017,STK,2,0.54,7,3.84
918969,15th Oct 2017,NEW,2,1.17,2,1.52
918969,15th Oct 2017,SOU,2,1.52,2,1.17
918970,14th Oct 2017,HUD,0,0.70,2,1.77
918970,14th Oct 2017,SWA,2,1.77,0,0.70
918971,14th Oct 2017,BOU,0,0.23,1,1.83
918971,14th Oct 2017,TOT,1,1.83,0,0.23
918972,14th Oct 2017,ARS,1,1.00,2,1.69
918972,14th Oct 2017,WAT,2,1.69,1,1.00
918973,21st Oct 2017,CHE,4,1.88,2,1.87
918973,21st Oct 2017,WAT,2,1.87,4,1.88
918974,22nd Oct 2017,ARS,5,3.55,2,0.95
918974,22nd Oct 2017,EVE,2,0.95,5,3.55
918975,21st Oct 2017,HUD,2,1.15,1,0.75
918975,21st Oct 2017,MUN,1,0.75,2,1.15
918976,21st Oct 2017,BUR,0,0.23,3,3.61
918976,21st Oct 2017,MCI,3,3.61,0,0.23
918977,21st Oct 2017,CRY,0,0.55,1,0.35
918977,21st Oct 2017,NEW,1,0.35,0,0.55
918978,21st Oct 2017,SOU,1,1.97,0,0.42
918978,21st Oct 2017,WBA,0,0.42,1,1.97
918979,21st Oct 2017,BOU,2,1.08,1,1.23
918979,21st Oct 2017,STK,1,1.23,2,1.08
918980,21st Oct 2017,LEI,2,1.92,1,0.78
918980,21st Oct 2017,SWA,1,0.78,2,1.92
918981,22nd Oct 2017,LIV,1,0.64,4,2.08
918981,22nd Oct 2017,TOT,4,2.08,1,0.64
918982,20th Oct 2017,BHA,3,1.77,0,0.66
918982,20th Oct 2017,WHU,0,0.66,3,1.77
918983,28th Oct 2017,BOU,0,0.49,1,1.63
918983,28th Oct 2017,CHE,1,1.63,0,0.49
918984,28th Oct 2017,ARS,2,1.97,1,0.83
918984,28th Oct 2017,SWA,1,0.83,2,1.97
918985,29th Oct 2017,BHA,1,1.33,1,0.31
918985,29th Oct 2017,SOU,1,0.31,1,1.33
918986,30th Oct 2017,BUR,1,0.86,0,0.53
918986,30th Oct 2017,NEW,0,0.53,1,0.86
918987,28th Oct 2017,CRY,2,2.60,2,0.80
918987,28th Oct 2017,WHU,2,0.80,2,2.60
918988,29th Oct 2017,EVE,0,0.62,2,1.31
918988,29th Oct 2017,LEI,2,1.31,0,0.62
918989,28th Oct 2017,HUD,0,0.07,3,2.12
918989,28th Oct 2017,LIV,3,2.12,0,0.07
918990,28th Oct 2017,MUN,1,0.81,0,1.16
918990,28th Oct 2017,TOT,0,1.16,1,0.81
918991,28th Oct 2017,STK,1,1.07,0,1.28
918991,28th Oct 2017,WAT,0,1.28,1,1.07
918992,28th Oct 2017,MCI,3,2.28,2,1.51
918992,28th Oct 2017,WBA,2,1.51,3,2.28
918993,5th Nov 2017,CHE,1,1.63,0,0.74
918993,5th Nov 2017,MUN,0,0.74,1,1.63
918994,5th Nov 2017,EVE,3,2.19,2,1.98
918994,5th Nov 2017,WAT,2,1.98,3,2.19
918995,4th Nov 2017,HUD,1,0.34,0,0.37
918995,4th Nov 2017,WBA,0,0.37,1,0.34
918996,5th Nov 2017,ARS,1,0.31,3,1.83
918996,5th Nov 2017,MCI,3,1.83,1,0.31
918997,4th Nov 2017,BOU,1,1.47,0,0.78
918997,4th Nov 2017,NEW,0,0.78,1,1.47
918998,4th Nov 2017,BUR,1,0.17,0,0.74
918998,4th Nov 2017,SOU,0,0.74,1,0.17
918999,4th Nov 2017,LEI,2,1.55,2,0.97
918999,4th Nov 2017,STK,2,0.97,2,1.55
919000,4th Nov 2017,BHA,1,0.88,0,1.46
919000,4th Nov 2017,SWA,0,1.46,1,0.88
919001,5th Nov 2017,CRY,0,0.82,1,0.85
919001,5th Nov 2017,TOT,1,0.85,0,0.82
919002,4th Nov 2017,LIV,4,2.68,1,1.16
919002,4th Nov 2017,WHU,1,1.16,4,2.68
919003,18th Nov 2017,BOU,4,0.69,0,1.21
919003,18th Nov 2017,HUD,0,1.21,4,0.69
919004,18th Nov 2017,ARS,2,2.13,0,0.74
919004,18th Nov 2017,TOT,0,0.74,2,2.13
919005,20th Nov 2017,BHA,2,0.49,2,1.04
919005,20th Nov 2017,STK,2,1.04,2,0.49
919006,18th Nov 2017,BUR,2,1.63,0,0.60
919006,18th Nov 2017,SWA,0,0.60,2,1.63
919007,18th Nov 2017,CRY,2,2.02,2,1.76
919007,18th Nov 2017,EVE,2,1.76,2,2.02
919008,18th Nov 2017,LEI,0,0.16,2,1.87
919008,18th Nov 2017,MCI,2,1.87,0,0.16
919009,18th Nov 2017,LIV,3,2.00,0,0.35
919009,18th Nov 2017,SOU,0,0.35,3,2.00
919010,18th Nov 2017,MUN,4,3.10,1,1.15
919010,18th Nov 2017,NEW,1,1.15,4,3.10
919011,19th Nov 2017,WAT,2,1.03,0,1.63
919011,19th Nov 2017,WHU,0,1.63,2,1.03
919012,18th Nov 2017,CHE,4,1.60,0,0.79
919012,18th Nov 2017,WBA,0,0.79,4,1.60
919013,26th Nov 2017,ARS,1,1.79,0,0.42
919013,26th Nov 2017,BUR,0,0.42,1,1.79
919014,25th Nov 2017,CRY,2,1.39,1,0.70
919014,25th Nov 2017,STK,1,0.70,2,1.39
919015,26th Nov 2017,HUD,1,0.55,2,2.64
919015,26th Nov 2017,MCI,2,2.64,1,0.55
919016,25th Nov 2017,CHE,1,0.77,1,1.22
919016,25th Nov 2017,LIV,1,1.22,1,0.77
919017,25th Nov 2017,BHA,0,0.49,1,1.26
919017,25th Nov 2017,MUN,1,1.26,0,0.49
919018,25th Nov 2017,NEW,0,0.86,3,1.98
919018,25th Nov 2017,WAT,3,1.98,0,0.86
919019,26th Nov 2017,EVE,1,0.17,4,2.05
919019,26th Nov 2017,SOU,4,2.05,1,0.17
919020,25th Nov 2017,BOU,0,0.41,0,0.87
919020,25th Nov 2017,SWA,0,0.87,0,0.41
919021,25th Nov 2017,TOT,1,1.84,1,0.67
919021,25th Nov 2017,WBA,1,0.67,1,1.84
919022,24th Nov 2017,LEI,1,0.36,1,0.91
919022,24th Nov 2017,WHU,1,0.91,1,0.36
919023,29th Nov 2017,BOU,1,1.18,2,1.07
919023,29th Nov 2017,BUR,2,1.07,1,1.18
919024,29th Nov 2017,ARS,5,4.02,0,0.52
919024,29th Nov 2017,HUD,0,0.52,5,4.02
919025,28th Nov 2017,BHA,0,0.57,0,0.55
919025,28th Nov 2017,CRY,0,0.55,0,0.57
919026,28th Nov 2017,LEI,2,0.64,1,2.43
919026,28th Nov 2017,TOT,1,2.43,2,0.64
919027,28th Nov 2017,MUN,4,1.19,2,1.36
919027,28th Nov 2017,WAT,2,1.36,4,1.19
919028,28th Nov 2017,NEW,2,0.98,2,1.17
919028,28th Nov 2017,WBA,2,1.17,2,0.98
919029,29th Nov 2017,CHE,1,1.50,0,0.05
919029,29th Nov 2017,SWA,0,0.05,1,1.50
919030,29th Nov 2017,EVE,4,1.56,0,1.13
919030,29th Nov 2017,WHU,0,1.13,4,1.56
919031,29th Nov 2017,MCI,2,1.44,1,1.35
919031,29th Nov 2017,SOU,1,1.35,2,1.44
919032,29th Nov 2017,LIV,3,2.89,0,0.91
919032,29th Nov 2017,STK,0,0.91,3,2.89
919033,3rd Dec 2017,BOU,1,0.90,1,1.54
919033,3rd Dec 2017,SOU,1,1.54,1,0.90
919034,2nd Dec 2017,ARS,1,4.71,3,1.84
919034,2nd Dec 2017,MUN,3,1.84,1,4.71
919035,2nd Dec 2017,BHA,1,1.74,5,1.80
919035,2nd Dec 2017,LIV,5,1.80,1,1.74
919036,2nd Dec 2017,CHE,3,3.24,1,0.55
919036,2nd Dec 2017,NEW,1,0.55,3,3.24
919037,2nd Dec 2017,EVE,2,0.70,0,0.30
919037,2nd Dec 2017,HUD,0,0.30,2,0.70
919038,2nd Dec 2017,BUR,0,0.96,1,1.43
919038,2nd Dec 2017,LEI,1,1.43,0,0.96
919039,3rd Dec 2017,MCI,2,2.43,1,0.61
919039,3rd Dec 2017,WHU,1,0.61,2,2.43
919040,2nd Dec 2017,STK,2,1.11,1,0.42
919040,2nd Dec 2017,SWA,1,0.42,2,1.11
919041,2nd Dec 2017,TOT,1,0.79,1,0.38
919041,2nd Dec 2017,WAT,1,0.38,1,0.79
919042,2nd Dec 2017,CRY,0,0.59,0,1.86
919042,2nd Dec 2017,WBA,0,1.86,0,0.59
919043,9th Dec 2017,BUR,1,0.46,0,1.06
919043,9th Dec 2017,WAT,0,1.06,1,0.46
919044,9th Dec 2017,BOU,2,0.66,2,4.10
919044,9th Dec 2017,CRY,2,4.10,2,0.66
919045,9th Dec 2017,BHA,0,0.29,2,2.24
919045,9th Dec 2017,HUD,2,2.24,0,0.29
919046,10th Dec 2017,EVE,1,0.87,1,1.58
919046,10th Dec 2017,LIV,1,1.58,1,0.87
919047,10th Dec 2017,MCI,2,1.70,1,1.45
919047,10th Dec 2017,MUN,1,1.45,2,1.70
919048,9th Dec 2017,LEI,3,0.50,2,0.90
919048,9th Dec 2017,NEW,2,0.90,3,0.50
919049,10th Dec 2017,ARS,1,0.66,1,1.28
919049,10th Dec 2017,SOU,1,1.28,1,0.66
919050,9th Dec 2017,SWA,1,1.56,0,0.34
919050,9th Dec 2017,WBA,0,0.34,1,1.56
919051,9th Dec 2017,STK,1,0.48,5,3.56
919051,9th Dec 2017,TOT,5,3.56,1,0.48
919052,9th Dec 2017,CHE,0,1.25,1,0.29
919052,9th Dec 2017,WHU,1,0.29,0,1.25
919053,12th Dec 2017,BUR,1,0.43,0,1.11
919053,12th Dec 2017,STK,0,1.11,1,0.43
919054,12th Dec 2017,CRY,2,1.15,1,1.23
919054,12th Dec 2017,WAT,1,1.23,2,1.15
919055,12th Dec 2017,CHE,3,1.55,1,0.71
919055,12th Dec 2017,HUD,1,0.71,3,1.55
919056,13th Dec 2017,BOU,0,0.77,1,1.16
919056,13th Dec 2017,MUN,1,1.16,0,0.77
919057,13th Dec 2017,MCI,4,2.68,0,0.60
919057,13th Dec 2017,SWA,0,0.60,4,2.68
919058,13th Dec 2017,ARS,0,1.01,0,0.39
919058,13th Dec 2017,WHU,0,0.39,0,1.01
919059,13th Dec 2017,LIV,0,2.17,0,0.37
919059,13th Dec 2017,WBA,0,0.37,0,2.17
919060,13th Dec 2017,EVE,1,1.21,0,0.76
919060,13th Dec 2017,NEW,0,0.76,1,1.21
919061,13th Dec 2017,LEI,4,1.76,1,1.56
919061,13th Dec 2017,SOU,1,1.56,4,1.76
919062,13th Dec 2017,BHA,0,0.40,2,1.52
919062,13th Dec 2017,TOT,2,1.52,0,0.40
919063,17th Dec 2017,BOU,0,0.65,4,2.53
919063,17th Dec 2017,LIV,4,2.53,0,0.65
919064,16th Dec 2017,ARS,1,1.86,0,0.35
919064,16th Dec 2017,NEW,0,0.35,1,1.86
919065,16th Dec 2017,BHA,0,1.54,0,1.19
919065,16th Dec 2017,BUR,0,1.19,0,1.54
919066,16th Dec 2017,CHE,1,1.40,0,0.57
919066,16th Dec 2017,SOU,0,0.57,1,1.40
919067,18th Dec 2017,EVE,3,2.02,1,0.83
919067,18th Dec 2017,SWA,1,0.83,3,2.02
919068,16th Dec 2017,CRY,3,1.71,0,0.87
919068,16th Dec 2017,LEI,0,0.87,3,1.71
919069,16th Dec 2017,MCI,4,3.44,1,0.25
919069,16th Dec 2017,TOT,1,0.25,4,3.44
919070,16th Dec 2017,STK,0,1.08,3,3.06
919070,16th Dec 2017,WHU,3,3.06,0,1.08
919071,16th Dec 2017,HUD,4,3.52,1,0.65
919071,16th Dec 2017,WAT,1,0.65,4,3.52
919072,17th Dec 2017,MUN,2,0.65,1,1.13
919072,17th Dec 2017,WBA,1,1.13,2,0.65
919073,22nd Dec 2017,ARS,3,1.18,3,2.00
919073,22nd Dec 2017,LIV,3,2.00,3,1.18
919074,23rd Dec 2017,BHA,1,1.13,0,1.51
919074,23rd Dec 2017,WAT,0,1.51,1,1.13
919075,23rd Dec 2017,BUR,0,0.23,3,3.14
919075,23rd Dec 2017,TOT,3,3.14,0,0.23
919076,23rd Dec 2017,CHE,0,1.83,0,0.32
919076,23rd Dec 2017,EVE,0,0.32,0,1.83
919077,23rd Dec 2017,LEI,2,1.38,2,1.92
919077,23rd Dec 2017,MUN,2,1.92,2,1.38
919078,23rd Dec 2017,BOU,0,0.38,4,1.49
919078,23rd Dec 2017,MCI,4,1.49,0,0.38
919079,23rd Dec 2017,HUD,1,1.07,1,1.36
919079,23rd Dec 2017,SOU,1,1.36,1,1.07
919080,23rd Dec 2017,STK,3,1.36,1,2.05
919080,23rd Dec 2017,WBA,1,2.05,3,1.36
919081,23rd Dec 2017,CRY,1,1.30,1,0.53
919081,23rd Dec 2017,SWA,1,0.53,1,1.30
919082,23rd Dec 2017,NEW,3,1.68,2,2.13
919082,23rd Dec 2017,WHU,2,2.13,3,1.68
919083,26th Dec 2017,BOU,3,2.95,3,1.71
919083,26th Dec 2017,WHU,3,1.71,3,2.95
919084,26th Dec 2017,BHA,0,0.51,2,1.96
919084,26th Dec 2017,CHE,2,1.96,0,0.51
919085,28th Dec 2017,ARS,3,1.80,2,1.26
919085,28th Dec 2017,CRY,2,1.26,3,1.80
919086,26th Dec 2017,HUD,1,1.91,1,1.75
919086,26th Dec 2017,STK,1,1.75,1,1.91
919087,26th Dec 2017,LIV,5,3.09,0,0.39
919087,26th Dec 2017,SWA,0,0.39,5,3.09
919088,26th Dec 2017,BUR,2,0.48,2,2.09
919088,26th Dec 2017,MUN,2,2.09,2,0.48
919089,27th Dec 2017,MCI,1,1.87,0,0.20
919089,27th Dec 2017,NEW,0,0.20,1,1.87
919090,26th Dec 2017,SOU,2,0.77,5,3.02
919090,26th Dec 2017,TOT,5,3.02,2,0.77
919091,26th Dec 2017,LEI,1,1.35,2,1.19
919091,26th Dec 2017,WAT,2,1.19,1,1.35
919092,26th Dec 2017,EVE,0,0.46,0,1.47
919092,26th Dec 2017,WBA,0,1.47,0,0.46
919093,30th Dec 2017,BOU,2,1.54,1,0.53
919093,30th Dec 2017,EVE,1,0.53,2,1.54
919094,30th Dec 2017,CHE,5,2.63,0,0.25
919094,30th Dec 2017,STK,0,0.25,5,2.63
919095,31st Dec 2017,CRY,0,1.35,0,1.28
919095,31st Dec 2017,MCI,0,1.28,0,1.35
919096,30th Dec 2017,BUR,0,1.18,0,0.08
919096,30th Dec 2017,HUD,0,0.08,0,1.18
919097,30th Dec 2017,LEI,1,0.67,2,2.87
919097,30th Dec 2017,LIV,2,2.87,1,0.67
919098,30th Dec 2017,MUN,0,1.69,0,0.57
919098,30th Dec 2017,SOU,0,0.57,0,1.69
919099,30th Dec 2017,BHA,0,0.47,0,0.53
919099,30th Dec 2017,NEW,0,0.53,0,0.47
919100,4th Jan 2018,TOT,1,1.81,1,0.53
919100,4th Jan 2018,WHU,1,0.53,1,1.81
919101,30th Dec 2017,SWA,2,1.15,1,1.23
919101,30th Dec 2017,WAT,1,1.23,2,1.15
919102,31st Dec 2017,ARS,1,0.94,1,1.51
919102,31st Dec 2017,WBA,1,1.51,1,0.94
919103,3rd Jan 2018,ARS,2,1.15,2,3.05
919103,3rd Jan 2018,CHE,2,3.05,2,1.15
919104,1st Jan 2018,BOU,2,1.49,2,2.39
919104,1st Jan 2018,BHA,2,2.39,2,1.49
919105,1st Jan 2018,BUR,1,1.32,2,1.68
919105,1st Jan 2018,LIV,2,1.68,1,1.32
919106,1st Jan 2018,EVE,0,1.28,2,1.37
919106,1st Jan 2018,MUN,2,1.37,0,1.28
919107,1st Jan 2018,HUD,0,0.24,3,1.46
919107,1st Jan 2018,LEI,3,1.46,0,0.24
919108,2nd Jan 2018,MCI,3,2.13,1,0.99
919108,2nd Jan 2018,WAT,1,0.99,3,2.13
919109,2nd Jan 2018,CRY,2,1.33,1,0.45
919109,2nd Jan 2018,SOU,1,0.45,2,1.33
919110,1st Jan 2018,NEW,1,1.70,0,1.48
919110,1st Jan 2018,STK,0,1.48,1,1.70
919111,2nd Jan 2018,SWA,0,0.44,2,1.35
919111,2nd Jan 2018,TOT,2,1.35,0,0.44
919112,2nd Jan 2018,WBA,1,0.97,2,1.32
919112,2nd Jan 2018,WHU,2,1.32,1,0.97
919113,14th Jan 2018,ARS,1,1.06,2,0.82
919113,14th Jan 2018,BOU,2,0.82,1,1.06
919114,13th Jan 2018,CHE,0,0.64,0,1.21
919114,13th Jan 2018,LEI,0,1.21,0,0.64
919115,13th Jan 2018,BUR,0,0.66,1,1.40
919115,13th Jan 2018,CRY,1,1.40,0,0.66
919116,13th Jan 2018,HUD,1,0.69,4,0.92
919116,13th Jan 2018,WHU,4,0.92,1,0.69
919117,14th Jan 2018,LIV,4,0.76,3,0.81
919117,14th Jan 2018,MCI,3,0.81,4,0.76
919118,15th Jan 2018,MUN,3,1.53,0,1.34
919118,15th Jan 2018,STK,0,1.34,3,1.53
919119,13th Jan 2018,NEW,1,1.45,1,1.33
919119,13th Jan 2018,SWA,1,1.33,1,1.45
919120,13th Jan 2018,EVE,0,0.32,4,3.93
919120,13th Jan 2018,TOT,4,3.93,0,0.32
919121,13th Jan 2018,SOU,2,0.90,2,2.02
919121,13th Jan 2018,WAT,2,2.02,2,0.90
919122,13th Jan 2018,BHA,0,0.56,2,0.97
919122,13th Jan 2018,WBA,2,0.97,0,0.56
919123,20th Jan 2018,ARS,4,2.96,1,0.62
919123,20th Jan 2018,CRY,1,0.62,4,2.96
919124,20th Jan 2018,BHA,0,0.82,4,1.30
919124,20th Jan 2018,CHE,4,1.30,0,0.82
919125,20th Jan 2018,BUR,0,0.97,1,0.83
919125,20th Jan 2018,MUN,1,0.83,0,0.97
919126,20th Jan 2018,EVE,1,1.08,1,1.12
919126,20th Jan 2018,WBA,1,1.12,1,1.08
919127,20th Jan 2018,LEI,2,1.93,0,0.87
919127,20th Jan 2018,WAT,0,0.87,2,1.93
919128,20th Jan 2018,MCI,3,2.20,1,1.03
919128,20th Jan 2018,NEW,1,1.03,3,2.20
919129,21st Jan 2018,SOU,1,0.79,1,1.19
919129,21st Jan 2018,TOT,1,1.19,1,0.79
919130,20th Jan 2018,HUD,0,0.25,2,1.00
919130,20th Jan 2018,STK,2,1.00,0,0.25
919131,22nd Jan 2018,LIV,0,2.52,1,0.16
919131,22nd Jan 2018,SWA,1,0.16,0,2.52
919132,20th Jan 2018,BOU,1,0.50,1,0.80
919132,20th Jan 2018,WHU,1,0.80,1,0.50
919133,30th Jan 2018,HUD,0,0.35,3,1.88
919133,30th Jan 2018,LIV,3,1.88,0,0.35
919134,30th Jan 2018,ARS,1,1.26,3,2.11
919134,30th Jan 2018,SWA,3,2.11,1,1.26
919135,30th Jan 2018,CRY,1,0.89,1,1.15
919135,30th Jan 2018,WHU,1,1.15,1,0.89
919136,31st Jan 2018,BOU,3,1.13,0,1.23
919136,31st Jan 2018,CHE,0,1.23,3,1.13
919137,31st Jan 2018,EVE,2,1.22,1,2.17
919137,31st Jan 2018,LEI,1,2.17,2,1.22
919138,31st Jan 2018,MCI,3,2.35,0,0.16
919138,31st Jan 2018,WBA,0,0.16,3,2.35
919139,31st Jan 2018,BUR,1,1.15,1,2.25
919139,31st Jan 2018,NEW,1,2.25,1,1.15
919140,31st Jan 2018,BHA,1,1.10,1,1.48
919140,31st Jan 2018,SOU,1,1.48,1,1.10
