match_id,nick_name,full_name,pos,team,pen_miss
2128286,Tarkowski,James Tarkowski,Defender,BUR,0
2128286,Pieters,Erik Pieters,Defender,BUR,0
2128286,Rodriguez,Jay Rodriguez,Forward,BUR,0
2128286,Barnes (Ashley),Ashley Barnes,Forward,BUR,0
2128286,Mee,Ben Mee,Defender,BUR,0
2128286,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128286,Gudmundsson,Johann Berg Gudmundsson,Midfielder,BUR,0
2128286,Wood,Chris Wood,Forward,BUR,0
2128286,Lowton,Matthew Lowton,Defender,BUR,0
2128286,Vydra,Matej Vydra,Forward,BUR,0
2128286,Brady,Robert Brady,Midfielder,BUR,0
2128286,Pope,Nick Pope,Goalkeeper,BUR,0
2128286,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128286,McNeil,Dwight McNeil,Midfielder,BUR,0
2128286,Cavani,Edinson Cavani,Forward,MUN,0
2128286,De Gea,David De Gea,Goalkeeper,MUN,0
2128286,Matic,Nemanja Matic,Midfielder,MUN,0
2128286,Pogba,Paul Pogba,Midfielder,MUN,0
2128286,Maguire (Harry),Harry Maguire,Defender,MUN,0
2128286,Shaw,Luke Shaw,Defender,MUN,0
2128286,Bruno Fernandes,Bruno Miguel Borges Fernandes,Midfielder,MUN,0
2128286,Martial,Anthony Martial,Forward,MUN,0
2128286,Rashford,Marcus Rashford,Midfielder,MUN,0
2128286,Tuanzebe,Axel Tuanzebe,Defender,MUN,0
2128286,McTominay,Scott McTominay,Midfielder,MUN,0
2128286,Bailly,Eric Bailly,Defender,MUN,0
2128286,Wan-Bissaka,Aaron Wan-Bissaka,Defender,MUN,0
2128286,Greenwood (Mason),Mason Greenwood,Midfielder,MUN,0
2128287,Dann,Scott Dann,Defender,CRY,0
2128287,Guaita,Vicente Guaita,Goalkeeper,CRY,0
2128287,McArthur,James McArthur,Midfielder,CRY,0
2128287,McCarthy (James),James McCarthy,Midfielder,CRY,0
2128287,Kouyaté,Cheikhou Kouyaté,Midfielder,CRY,0
2128287,Ward (Joel),Joel Ward,Defender,CRY,0
2128287,Townsend (Andros),Andros Townsend,Midfielder,CRY,0
2128287,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
2128287,Ayew,Jordan Ayew,Forward,CRY,0
2128287,Zaha,Wilfried Zaha,Midfielder,CRY,0
2128287,Schlupp,Jeffrey Schlupp,Midfielder,CRY,0
2128287,Eze,Eberechi Eze,Midfielder,CRY,0
2128287,Mitchell,Tyrick Mitchell,Defender,CRY,0
2128287,Long (Shane),Shane Long,Forward,SOU,0
2128287,Bertrand,Ryan Bertrand,Defender,SOU,0
2128287,McCarthy (Alex),Alex McCarthy,Goalkeeper,SOU,0
2128287,Romeu,Oriol Romeu,Midfielder,SOU,0
2128287,Redmond,Nathan Redmond,Midfielder,SOU,0
2128287,Ings,Danny Ings,Forward,SOU,0
2128287,Stephens (Jack),Jack Stephens,Defender,SOU,0
2128287,Vestergaard,Jannik Vestergaard,Defender,SOU,0
2128287,Ward-Prowse,James Ward-Prowse,Midfielder,SOU,0
2128287,Walker-Peters,Kyle Walker-Peters,Defender,SOU,0
2128287,Bednarek,Jan Bednarek,Defender,SOU,0
2128287,Adams,Che Adams,Forward,SOU,0
2128287,Smallbone,William Smallbone,Midfielder,SOU,0
2128287,Djenepo,Moussa Djenepo,Midfielder,SOU,0
2128288,Willian,Willian Borges Da Silva,Midfielder,ARS,0
2128288,Aubameyang,Pierre-Emerick Aubameyang,Midfielder,ARS,0
2128288,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128288,Leno,Bernd Leno,Goalkeeper,ARS,0
2128288,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128288,Bellerín,Héctor Bellerín,Defender,ARS,0
2128288,Elneny,Mohamed Elneny,Midfielder,ARS,0
2128288,Maitland-Niles,Ainsley Maitland-Niles,Defender,ARS,0
2128288,Holding,Rob Holding,Defender,ARS,0
2128288,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,0
2128288,Tierney,Kieran Tierney,Defender,ARS,0
2128288,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128288,Eddie Nketiah,Edward Nketiah,Forward,ARS,0
2128288,Gabriel Magalhães,Gabriel dos Santos Magalhães,Defender,ARS,0
2128288,Odoi,Denis Odoi,Defender,FUL,0
2128288,Cairney,Tom Cairney,Midfielder,FUL,0
2128288,Ream,Tim Ream,Defender,FUL,0
2128288,Hector,Michael Hector,Defender,FUL,0
2128288,Kebano,Neeskens Kebano,Midfielder,FUL,0
2128288,DeCordova-Reid,Bobby DeCordova-Reid,Forward,FUL,0
2128288,Bryan (Joe),Joe Bryan,Defender,FUL,0
2128288,Mitrovic,Aleksandar Mitrovic,Forward,FUL,0
2128288,Reed,Harrison Reed,Midfielder,FUL,0
2128288,Rodák,Marek Rodák,Goalkeeper,FUL,0
2128288,Cavaleiro,Ivan Cavaleiro,Midfielder,FUL,0
2128288,Onomah,Josh Onomah,Midfielder,FUL,0
2128288,Kamara,Aboubakar Kamara,Midfielder,FUL,0
2128288,Zambo Anguissa,André-Frank Zambo Anguissa,Midfielder,FUL,0
2128289,Hernández,Pablo Hernández,Midfielder,LEE,0
2128289,Ayling,Luke Ayling,Defender,LEE,0
2128289,Klich,Mateusz Klich,Midfielder,LEE,0
2128289,Rodrigo,Rodrigo Moreno Machado,Forward,LEE,0
2128289,Dallas,Stuart Dallas,Defender,LEE,0
2128289,Bamford,Patrick Bamford,Forward,LEE,0
2128289,Phillips (Kalvin),Kalvin Phillips,Midfielder,LEE,0
2128289,Hélder Costa,Helder Costa,Midfielder,LEE,0
2128289,Roberts (Tyler),Tyler Roberts,Midfielder,LEE,0
2128289,Koch,Robin Koch,Defender,LEE,0
2128289,Harrison,Jack Harrison,Midfielder,LEE,0
2128289,Shackleton,Jamie Shackleton,Midfielder,LEE,0
2128289,Struijk,Pascal Struijk,Defender,LEE,0
2128289,Meslier,Illan Meslier,Goalkeeper,LEE,0
2128289,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,0
2128289,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,0
2128289,Matip,Joel Matip,Defender,LIV,0
2128289,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0
2128289,van Dijk,Virgil van Dijk,Defender,LIV,0
2128289,Mane,Sadio Mane,Midfielder,LIV,0
2128289,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0
2128289,Fabinho,Fabio Henrique Tavares,Midfielder,LIV,0
2128289,Salah,Mohamed Salah,Midfielder,LIV,0
2128289,Robertson,Andrew Robertson,Defender,LIV,0
2128289,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,0
2128289,Gomez,Joseph Gomez,Defender,LIV,0
2128289,Keita,Naby Keita,Midfielder,LIV,0
2128289,Jones (Curtis),Curtis Jones,Midfielder,LIV,0
2128290,Taylor (Neil),Neil Taylor,Defender,AVL,0
2128290,Barkley,Ross Barkley,Midfielder,AVL,0
2128290,Martinez,Emiliano Martinez,Goalkeeper,AVL,0
2128290,Traore (Bertrand),Bertrand Traore,Midfielder,AVL,0
2128290,Grealish,Jack Grealish,Midfielder,AVL,0
2128290,McGinn,John McGinn,Midfielder,AVL,0
2128290,Mings,Tyrone Mings,Defender,AVL,0
2128290,Targett,Matt Targett,Defender,AVL,0
2128290,Watkins,Ollie Watkins,Forward,AVL,0
2128290,El Ghazi,Anwar El Ghazi,Midfielder,AVL,0
2128290,Cash,Matthew Cash,Defender,AVL,0
2128290,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,0
2128290,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,0
2128290,Ramsey (Jacob),Jacob Ramsey,Midfielder,AVL,0
2128290,Walker (Kyle),Kyle Walker,Defender,MCI,0
2128290,Gundogan,Ilkay Gundogan,Midfielder,MCI,0
2128290,De Bruyne,Kevin De Bruyne,Midfielder,MCI,0
2128290,Stones,John Stones,Defender,MCI,0
2128290,Mahrez,Riyad Mahrez,Midfielder,MCI,0
2128290,Sterling,Raheem Sterling,Midfielder,MCI,0
2128290,João Cancelo,João Pedro Cavaco Cancelo,Defender,MCI,0
2128290,Ederson,Ederson Santana de Moraes,Goalkeeper,MCI,0
2128290,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,Midfielder,MCI,0
2128290,Rúben Dias,Rúben Santos Gato Alves Dias,Defender,MCI,0
2128290,Jesus,Gabriel Fernando de Jesus,Forward,MCI,0
2128290,Zinchenko,Oleksandr Zinchenko,Defender,MCI,0
2128290,Foden,Phil Foden,Midfielder,MCI,0
2128290,Rodri,Rodrigo Hernández Cascante,Midfielder,MCI,0
2128291,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128291,Coleman,Seamus Coleman,Defender,EVE,0
2128291,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128291,Digne,Lucas Digne,Defender,EVE,0
2128291,Keane,Michael Keane,Defender,EVE,0
2128291,Pickford,Jordan Pickford,Goalkeeper,EVE,0
2128291,Allan,Allan Marques Loureiro,Midfielder,EVE,0
2128291,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,0
2128291,Doucouré,Abdoulaye Doucouré,Midfielder,EVE,0
2128291,Mina,Yerry Mina,Defender,EVE,0
2128291,Davies (Tom),Tom Davies,Midfielder,EVE,0
2128291,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,0
2128291,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128291,Kean,Moise Kean,Forward,EVE,0
2128291,Lloris,Hugo Lloris,Goalkeeper,TOT,0
2128291,Sissoko,Moussa Sissoko,Midfielder,TOT,0
2128291,Alderweireld,Toby Alderweireld,Defender,TOT,0
2128291,Kane,Harry Kane,Forward,TOT,0
2128291,Son,Heung-Min Son,Midfielder,TOT,0
2128291,Doherty,Matt Doherty,Defender,TOT,0
2128291,Dier,Eric Dier,Defender,TOT,0
2128291,Lucas Moura,Lucas Rodrigues Moura da Silva,Midfielder,TOT,0
2128291,Alli,Bamidele Alli,Midfielder,TOT,0
2128291,Davies (Ben),Ben Davies,Defender,TOT,0
2128291,Højbjerg,Pierre-Emile Højbjerg,Midfielder,TOT,0
2128291,Winks,Harry Winks,Midfielder,TOT,0
2128291,Bergwijn,Steven Bergwijn,Midfielder,TOT,0
2128291,NDombele,Tanguy NDombele,Midfielder,TOT,0
2128292,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0
2128292,Albrighton,Marc Albrighton,Midfielder,LEI,0
2128292,Mendy (Nampalys),Nampalys Mendy,Midfielder,LEI,0
2128292,Vardy,Jamie Vardy,Forward,LEI,0
2128292,Praet,Dennis Praet,Midfielder,LEI,0
2128292,Castagne,Timothy Castagne,Defender,LEI,0
2128292,Tielemans,Youri Tielemans,Midfielder,LEI,0
2128292,Ayoze Pérez,Ayoze Pérez Gutiérrez,Midfielder,LEI,0
2128292,Maddison,James Maddison,Midfielder,LEI,0
2128292,Barnes (Harvey),Harvey Barnes,Midfielder,LEI,0
2128292,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,0
2128292,Söyüncü,Caglar Söyüncü,Defender,LEI,0
2128292,Justin,James Justin,Defender,LEI,0
2128292,Gibbs,Kieran Gibbs,Defender,WBA,0
2128292,Robson-Kanu,Hal Robson-Kanu,Forward,WBA,0
2128292,Livermore,Jake Livermore,Midfielder,WBA,0
2128292,Bartley,Kyle Bartley,Defender,WBA,0
2128292,Sawyers,Romaine Sawyers,Midfielder,WBA,0
2128292,Johnstone,Sam Johnstone,Goalkeeper,WBA,0
2128292,Ajayi,Semi Ajayi,Defender,WBA,0
2128292,Robinson (Callum),Callum Robinson,Forward,WBA,0
2128292,Kyle Edwards,Kyle Edwards,Midfielder,WBA,0
2128292,Furlong,Darnell Furlong,Defender,WBA,0
2128292,Diangana,Grady Diangana,Midfielder,WBA,0
2128292,Matheus Pereira,Matheus Fellipe Costa Pereira,Midfielder,WBA,0
2128292,O'Shea,Dara O'Shea,Defender,WBA,0
2128292,Harper,Rekeem Harper,Midfielder,WBA,0
2128293,Carroll,Andy Carroll,Forward,NEW,0
2128293,Shelvey,Jonjo Shelvey,Midfielder,NEW,0
2128293,Fernández,Federico Fernández,Defender,NEW,0
2128293,Darlow,Karl Darlow,Goalkeeper,NEW,0
2128293,Wilson (Callum),Callum Wilson,Forward,NEW,0
2128293,Hendrick,Jeff Hendrick,Midfielder,NEW,0
2128293,Lascelles,Jamaal Lascelles,Defender,NEW,0
2128293,Manquillo,Javier Manquillo,Defender,NEW,0
2128293,Hayden (Isaac),Isaac Hayden,Midfielder,NEW,0
2128293,Saint-Maximin,Allan Saint-Maximin,Midfielder,NEW,0
2128293,Almirón,Miguel Almirón,Midfielder,NEW,0
2128293,Longstaff (Sean),Sean Longstaff,Midfielder,NEW,0
2128293,Joelinton,Joelinton Cássio Apolinário de Lira,Forward,NEW,0
2128293,Lewis (Jamal),Jamal Lewis,Defender,NEW,0
2128293,Noble,Mark Noble,Midfielder,WHU,0
2128293,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128293,Ogbonna,Angelo Ogbonna,Defender,WHU,0
2128293,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128293,Yarmolenko,Andriy Yarmolenko,Midfielder,WHU,0
2128293,Antonio,Michail Antonio,Forward,WHU,0
2128293,Fredericks,Ryan Fredericks,Defender,WHU,0
2128293,Felipe Anderson,Felipe Anderson Pereira Gomes,Midfielder,WHU,0
2128293,Haller,Sébastien Haller,Forward,WHU,0
2128293,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128293,Rice,Declan Rice,Midfielder,WHU,0
2128293,Soucek,Tomas Soucek,Midfielder,WHU,0
2128293,Fornals,Pablo Fornals,Midfielder,WHU,0
2128293,Diop,Issa Diop,Defender,WHU,0
2128294,Lallana,Adam Lallana,Midfielder,BHA,0
2128294,Groß,Pascal Groß,Midfielder,BHA,0
2128294,Dunk,Lewis Dunk,Defender,BHA,0
2128294,March,Solomon March,Midfielder,BHA,0
2128294,Webster,Adam Webster,Defender,BHA,0
2128294,Maupay,Neal Maupay,Forward,BHA,0
2128294,Trossard,Leandro Trossard,Midfielder,BHA,0
2128294,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0
2128294,Jahanbakhsh,Alireza Jahanbakhsh,Midfielder,BHA,0
2128294,White (Ben),Ben White,Defender,BHA,0
2128294,Bissouma,Yves Bissouma,Midfielder,BHA,0
2128294,Lamptey,Tariq Lamptey,Defender,BHA,0
2128294,Connolly,Aaron Connolly,Forward,BHA,0
2128294,Alzate,Steven Alzate,Midfielder,BHA,0
2128294,Azpilicueta,César Azpilicueta,Defender,CHE,0
2128294,Alonso,Marcos Alonso,Defender,CHE,0
2128294,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,0
2128294,Barkley,Ross Barkley,Midfielder,CHE,0
2128294,Zouma,Kurt Zouma,Defender,CHE,0
2128294,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,0
2128294,Kanté,N'Golo Kanté,Midfielder,CHE,0
2128294,Loftus-Cheek,Ruben Loftus-Cheek,Midfielder,CHE,0
2128294,Christensen,Andreas Christensen,Defender,CHE,0
2128294,Werner,Timo Werner,Forward,CHE,0
2128294,Mount,Mason Mount,Midfielder,CHE,0
2128294,Hudson-Odoi,Callum Hudson-Odoi,Midfielder,CHE,0
2128294,Havertz,Kai Havertz,Midfielder,CHE,0
2128294,James (Reece),Reece James,Defender,CHE,0
2128295,Sharp,Billy Sharp,Forward,SHU,0
2128295,McGoldrick,David McGoldrick,Forward,SHU,0
2128295,Basham,Chris Basham,Defender,SHU,0
2128295,Fleck,John Fleck,Midfielder,SHU,0
2128295,Stevens (Enda),Enda Stevens,Defender,SHU,0
2128295,Norwood,Oliver Norwood,Midfielder,SHU,0
2128295,Baldock,George Baldock,Defender,SHU,0
2128295,Egan,John Egan,Defender,SHU,0
2128295,O'Connell,Jack O'Connell,Defender,SHU,0
2128295,Lundstram,John Lundstram,Midfielder,SHU,0
2128295,McBurnie,Oliver McBurnie,Forward,SHU,0
2128295,Berge,Sander Berge,Midfielder,SHU,0
2128295,Ramsdale,Aaron Ramsdale,Goalkeeper,SHU,0
2128295,Moutinho,João Moutinho,Midfielder,WOL,0
2128295,Rui Patrício,Rui Pedro dos Santos Patrício,Goalkeeper,WOL,0
2128295,Boly,Willy Boly,Defender,WOL,0
2128295,Coady,Conor Coady,Defender,WOL,0
2128295,Raúl Jiménez,Raul Alonso Jimenez Rodriguez,Forward,WOL,0
2128295,Saiss,Romain Saiss,Defender,WOL,0
2128295,Marçal,Fernando Marçal de Oliveira,Defender,WOL,0
2128295,Dendoncker (Leander),Leander Dendoncker,Midfielder,WOL,0
2128295,Traoré,Adama Traoré,Midfielder,WOL,0
2128295,Ruben Neves,Rúben Diogo da Silva Neves,Midfielder,WOL,0
2128295,Buur,Oskar Buur,Defender,WOL,0
2128295,Podence,Daniel Podence,Midfielder,WOL,0
2128295,Neto,Pedro Neto,Midfielder,WOL,0
2128295,Vitor Ferreira,Vitor Machado Ferreira,Midfielder,WOL,0
2128296,Luiz,David Luiz Moreira Marinho,Defender,ARS,0
2128296,Willian,Willian Borges Da Silva,Midfielder,ARS,0
2128296,Aubameyang,Pierre-Emerick Aubameyang,Midfielder,ARS,0
2128296,Lacazette,Alexandre Lacazette,Forward,ARS,0
2128296,Leno,Bernd Leno,Goalkeeper,ARS,0
2128296,Xhaka,Granit Xhaka,Midfielder,ARS,0
2128296,Bellerín,Héctor Bellerín,Defender,ARS,0
2128296,Kolasinac,Sead Kolasinac,Defender,ARS,0
2128296,Holding,Rob Holding,Defender,ARS,0
2128296,Dani Ceballos,Daniel Ceballos Fernández,Midfielder,ARS,0
2128296,Pepe,Nicolas Pepe,Midfielder,ARS,0
2128296,Eddie Nketiah,Edward Nketiah,Forward,ARS,0
2128296,Saka,Bukayo Saka,Midfielder,ARS,0
2128296,Gabriel Magalhães,Gabriel dos Santos Magalhães,Defender,ARS,0
2128296,Fabianski,Lukasz Fabianski,Goalkeeper,WHU,0
2128296,Ogbonna,Angelo Ogbonna,Defender,WHU,0
2128296,Cresswell (Aaron),Aaron Cresswell,Defender,WHU,0
2128296,Yarmolenko,Andriy Yarmolenko,Midfielder,WHU,0
2128296,Antonio,Michail Antonio,Forward,WHU,0
2128296,Fredericks,Ryan Fredericks,Defender,WHU,0
2128296,Felipe Anderson,Felipe Anderson Pereira Gomes,Midfielder,WHU,0
2128296,Haller,Sébastien Haller,Forward,WHU,0
2128296,Masuaku,Arthur Masuaku,Defender,WHU,0
2128296,Bowen,Jarrod Bowen,Midfielder,WHU,0
2128296,Rice,Declan Rice,Midfielder,WHU,0
2128296,Soucek,Tomas Soucek,Midfielder,WHU,0
2128296,Fornals,Pablo Fornals,Midfielder,WHU,0
2128296,Diop,Issa Diop,Defender,WHU,0
2128297,Hourihane,Conor Hourihane,Midfielder,AVL,0
2128297,Martinez,Emiliano Martinez,Goalkeeper,AVL,0
2128297,Grealish,Jack Grealish,Midfielder,AVL,0
2128297,McGinn,John McGinn,Midfielder,AVL,0
2128297,Trezeguet,Mahmoud Hassan,Midfielder,AVL,0
2128297,Mings,Tyrone Mings,Defender,AVL,0
2128297,Targett,Matt Targett,Defender,AVL,0
2128297,Watkins,Ollie Watkins,Forward,AVL,0
2128297,Cash,Matthew Cash,Defender,AVL,0
2128297,Konsa Ngoyo,Ezri Konsa Ngoyo,Defender,AVL,0
2128297,Davis (Keinan),Keinan Davis,Forward,AVL,0
2128297,Douglas Luiz,Douglas Luiz Soares de Paulo,Midfielder,AVL,0
2128297,McGoldrick,David McGoldrick,Forward,SHU,0
2128297,Basham,Chris Basham,Defender,SHU,0
2128297,Fleck,John Fleck,Midfielder,SHU,0
2128297,Stevens (Enda),Enda Stevens,Defender,SHU,0
2128297,Baldock,George Baldock,Defender,SHU,0
2128297,Egan,John Egan,Defender,SHU,0
2128297,O'Connell,Jack O'Connell,Defender,SHU,0
2128297,Lundstram,John Lundstram,Midfielder,SHU,-6
2128297,Osborn,Ben Osborn,Midfielder,SHU,0
2128297,McBurnie,Oliver McBurnie,Forward,SHU,0
2128297,Oliver Burke,Oliver Burke,Midfielder,SHU,0
2128297,Ampadu,Ethan Ampadu,Defender,SHU,0
2128297,Berge,Sander Berge,Midfielder,SHU,0
2128297,Ramsdale,Aaron Ramsdale,Goalkeeper,SHU,0
2128298,Alonso,Marcos Alonso,Defender,CHE,0
2128298,Jorginho,Jorge Luiz Frello Filho,Midfielder,CHE,-6
2128298,Barkley,Ross Barkley,Midfielder,CHE,0
2128298,Kovacic,Mateo Kovacic,Midfielder,CHE,0
2128298,Zouma,Kurt Zouma,Defender,CHE,0
2128298,Kepa,Kepa Arrizabalaga Revuelta,Goalkeeper,CHE,0
2128298,Kanté,N'Golo Kanté,Midfielder,CHE,0
2128298,Christensen,Andreas Christensen,Defender,CHE,0
2128298,Werner,Timo Werner,Forward,CHE,0
2128298,Abraham,Tammy Abraham,Forward,CHE,0
2128298,Mount,Mason Mount,Midfielder,CHE,0
2128298,Tomori,Fikayo Tomori,Defender,CHE,0
2128298,Havertz,Kai Havertz,Midfielder,CHE,0
2128298,James (Reece),Reece James,Defender,CHE,0
2128298,Milner,James Milner,Midfielder,LIV,0
2128298,Wijnaldum,Georginio Wijnaldum,Midfielder,LIV,0
2128298,Henderson (Jordan),Jordan Henderson,Midfielder,LIV,0
2128298,Thiago Alcántara,Thiago Alcántara do Nascimento,Midfielder,LIV,0
2128298,Firmino,Roberto Firmino Barbosa de Oliveira,Forward,LIV,0
2128298,van Dijk,Virgil van Dijk,Defender,LIV,0
2128298,Mane,Sadio Mane,Midfielder,LIV,0
2128298,Alisson,Alisson Ramses Becker,Goalkeeper,LIV,0
2128298,Fabinho,Fabio Henrique Tavares,Midfielder,LIV,0
2128298,Salah,Mohamed Salah,Midfielder,LIV,0
2128298,Robertson,Andrew Robertson,Defender,LIV,0
2128298,Minamino,Takumi Minamino,Midfielder,LIV,0
2128298,Alexander-Arnold,Trent Alexander-Arnold,Defender,LIV,0
2128298,Keita,Naby Keita,Midfielder,LIV,0
2128299,Sigurdsson,Gylfi Sigurdsson,Midfielder,EVE,0
2128299,Coleman,Seamus Coleman,Defender,EVE,0
2128299,Rodríguez,James Rodríguez,Midfielder,EVE,0
2128299,Digne,Lucas Digne,Defender,EVE,0
2128299,Keane,Michael Keane,Defender,EVE,0
2128299,Pickford,Jordan Pickford,Goalkeeper,EVE,0
2128299,Allan,Allan Marques Loureiro,Midfielder,EVE,0
2128299,André Gomes,André Filipe Tavares Gomes,Midfielder,EVE,0
2128299,Doucouré,Abdoulaye Doucouré,Midfielder,EVE,0
2128299,Iwobi,Alex Iwobi,Midfielder,EVE,0
2128299,Mina,Yerry Mina,Defender,EVE,0
2128299,Calvert-Lewin,Dominic Calvert-Lewin,Forward,EVE,0
2128299,Richarlison,Richarlison de Andrade,Forward,EVE,0
2128299,Kean,Moise Kean,Forward,EVE,0
2128299,Gibbs,Kieran Gibbs,Defender,WBA,0
2128299,Livermore,Jake Livermore,Midfielder,WBA,0
2128299,Phillips (Matthew),Matthew Phillips,Midfielder,WBA,0
2128299,Bartley,Kyle Bartley,Defender,WBA,0
2128299,Sawyers,Romaine Sawyers,Midfielder,WBA,0
2128299,Johnstone,Sam Johnstone,Goalkeeper,WBA,0
2128299,Ajayi,Semi Ajayi,Defender,WBA,0
2128299,Robinson (Callum),Callum Robinson,Forward,WBA,0
2128299,Kyle Edwards,Kyle Edwards,Midfielder,WBA,0
2128299,Furlong,Darnell Furlong,Defender,WBA,0
2128299,Diangana,Grady Diangana,Midfielder,WBA,0
2128299,Field,Sam Field,Midfielder,WBA,0
2128299,Matheus Pereira,Matheus Fellipe Costa Pereira,Midfielder,WBA,0
2128299,O'Shea,Dara O'Shea,Defender,WBA,0
2128300,Odoi,Denis Odoi,Defender,FUL,0
2128300,Areola,Alphonse Areola,Goalkeeper,FUL,0
2128300,Hector,Michael Hector,Defender,FUL,0
2128300,Kebano,Neeskens Kebano,Midfielder,FUL,0
2128300,DeCordova-Reid,Bobby DeCordova-Reid,Forward,FUL,0
2128300,Bryan (Joe),Joe Bryan,Defender,FUL,0
2128300,Mitrovic,Aleksandar Mitrovic,Forward,FUL,0
2128300,Lemina (Mario),Mario Lemina,Midfielder,FUL,0
2128300,Reed,Harrison Reed,Midfielder,FUL,0
2128300,Cavaleiro,Ivan Cavaleiro,Midfielder,FUL,0
2128300,Tete,Kenny Tete,Defender,FUL,0
2128300,Onomah,Josh Onomah,Midfielder,FUL,0
2128300,Kamara,Aboubakar Kamara,Midfielder,FUL,0
2128300,Zambo Anguissa,André-Frank Zambo Anguissa,Midfielder,FUL,0
2128300,Cooper,Liam Cooper,Defender,LEE,0
2128300,Ayling,Luke Ayling,Defender,LEE,0
2128300,Klich,Mateusz Klich,Midfielder,LEE,0
2128300,Rodrigo,Rodrigo Moreno Machado,Forward,LEE,0
2128300,Dallas,Stuart Dallas,Defender,LEE,0
2128300,Alioski,Ezgjan Alioski,Defender,LEE,0
2128300,Bamford,Patrick Bamford,Forward,LEE,0
2128300,Phillips (Kalvin),Kalvin Phillips,Midfielder,LEE,0
2128300,Hélder Costa,Helder Costa,Midfielder,LEE,0
2128300,Roberts (Tyler),Tyler Roberts,Midfielder,LEE,0
2128300,Koch,Robin Koch,Defender,LEE,0
2128300,Harrison,Jack Harrison,Midfielder,LEE,0
2128300,Meslier,Illan Meslier,Goalkeeper,LEE,0
2128301,Bardsley,Phillip Bardsley,Defender,BUR,0
2128301,Pieters,Erik Pieters,Defender,BUR,0
2128301,Long (Kevin),Kevin Long,Defender,BUR,0
2128301,Rodriguez,Jay Rodriguez,Forward,BUR,0
2128301,Westwood,Ashley Roy Westwood,Midfielder,BUR,0
2128301,Wood,Chris Wood,Forward,BUR,0
2128301,Vydra,Matej Vydra,Forward,BUR,0
2128301,Brady,Robert Brady,Midfielder,BUR,0
2128301,Pope,Nick Pope,Goalkeeper,BUR,0
2128301,Taylor (Charlie),Charlie Taylor,Defender,BUR,0
2128301,Brownhill,Josh Brownhill,Midfielder,BUR,0
2128301,Jimmy Dunne,James Dunne,Defender,BUR,0
2128301,McNeil,Dwight McNeil,Midfielder,BUR,0
2128301,Morgan,Wes Morgan,Defender,LEI,0
2128301,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0
2128301,Albrighton,Marc Albrighton,Midfielder,LEI,0
2128301,Mendy (Nampalys),Nampalys Mendy,Midfielder,LEI,0
2128301,Vardy,Jamie Vardy,Forward,LEI,0
2128301,Praet,Dennis Praet,Midfielder,LEI,0
2128301,Castagne,Timothy Castagne,Defender,LEI,0
2128301,Tielemans,Youri Tielemans,Midfielder,LEI,0
2128301,Ayoze Pérez,Ayoze Pérez Gutiérrez,Midfielder,LEI,0
2128301,Maddison,James Maddison,Midfielder,LEI,0
2128301,Barnes (Harvey),Harvey Barnes,Midfielder,LEI,0
2128301,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,0
2128301,Söyüncü,Caglar Söyüncü,Defender,LEI,0
2128301,Justin,James Justin,Defender,LEI,0
2128302,Sakho,Mamadou Sakho,Defender,CRY,0
2128302,Guaita,Vicente Guaita,Goalkeeper,CRY,0
2128302,McArthur,James McArthur,Midfielder,CRY,0
2128302,McCarthy (James),James McCarthy,Midfielder,CRY,0
2128302,Kouyaté,Cheikhou Kouyaté,Midfielder,CRY,0
2128302,Ward (Joel),Joel Ward,Defender,CRY,0
2128302,Townsend (Andros),Andros Townsend,Midfielder,CRY,0
2128302,Milivojevic,Luka Milivojevic,Midfielder,CRY,0
2128302,Ayew,Jordan Ayew,Forward,CRY,0
